1220.5671,1642.96,570.6331,960.9904,1014.8135,1877.7556,839.8599,304.4196,4593.8384,654.2249,1618.5659
1216.6301,1637.8704,575.3212,970.5504,1014.0644,1880.1434,832.295,293.855,4559.245,667.5411,1618.7275
1227.4327,1636.7963,572.1499,963.9736,1018.0056,1857.9978,837.8668,292.382,4567.8916,663.8581,1622.4528
1214.6959,1640.6616,573.5098,961.941,1014.8628,1859.4202,838.0232,298.1368,4563.08,662.4597,1603.8319
1216.2219,1633.0065,570.6831,964.3201,1008.38,1848.7974,843.8706,300.7667,4548.426,661.8712,1621.4359
1220.9089,1555.9358,569.9442,973.5669,1015.8982,1841.1599,846.4968,303.9958,4546.1084,660.4786,1619.1719
1218.7867,1612.661,567.2521,960.8867,1001.2089,1847.251,826.8737,305.5284,4540.6777,662.6597,1615.771
1219.8259,1608.7722,562.3589,962.577,1027.5227,1849.342,833.9247,301.6979,4542.6685,672.9597,1623.4941
1215.2742,1624.0222,573.0382,961.274,1010.9694,1837.2635,843.1581,293.0803,4521.399,684.3403,1618.184
1228.5303,1614.887,567.0615,961.8427,1024.7266,1837.469,834.1677,294.6153,4525.128,688.6896,1613.1545
1229.3436,1595.928,571.6538,956.4503,992.8912,1838.8464,838.1044,297.0111,4516.374,679.1569,1628.0946
1226.906,1631.9125,565.7062,959.2609,1015.5225,1842.0596,846.4409,303.9096,4513.0586,665.8651,1608.7059
1220.5771,1643.5232,561.6026,960.3033,1013.6992,1840.3424,839.8264,296.4807,4510.3467,682.8228,1607.7368
1229.7963,1650.7329,566.5195,956.6003,1013.5499,1834.8884,834.495,298.791,4505.3857,694.5591,1617.7083
1221.1465,1647.6182,565.1952,962.7012,1007.72,1827.0483,839.682,304.5055,4514.839,680.3874,1602.7323
1224.8557,1650.8225,569.9785,956.9038,1005.307,1826.3086,840.6074,294.7774,4505.0474,677.0516,1624.4463
1242.623,1630.6306,555.0294,948.833,1003.2144,1842.8071,835.1398,304.8066,4506.701,682.5241,1634.4403
1246.0427,1662.6042,563.8488,960.8253,995.8291,1841.1101,842.563,301.4662,4508.521,687.4225,1613.4998
1225.4836,1647.1646,572.1533,960.8384,1000.3919,1850.1829,833.8618,310.2185,4491.9824,693.0951,1618.5524
1228.6473,1643.8179,553.8549,968.4939,1015.747,1847.8225,838.0582,309.785,4509.8633,683.7284,1613.3059
1233.5685,1635.2454,567.0543,965.5665,976.2006,1835.3628,843.683,290.7433,4491.684,685.4226,1615.8524
1230.1417,1610.8524,572.6345,960.0815,1014.4886,1847.0745,845.8814,289.3785,4493.047,690.6824,1614.7642
1229.563,1598.7798,562.713,955.4807,1004.4587,1853.3127,840.7285,294.9445,4487.9463,688.3184,1619.2786
1241.9084,1632.4163,572.8541,965.8279,1010.564,1852.0015,840.7872,287.6586,4472.425,694.3081,1619.6394
1247.6658,1640.7054,568.5799,968.5523,1004.9189,1843.898,852.384,295.9237,4496.4185,696.2929,1623.6354
1240.6602,1651.842,559.3562,962.339,1017.3185,1847.7747,850.5778,298.233,4510.993,698.1393,1628.8623
1236.6016,1660.2902,565.9774,966.2492,1037.0411,1848.4204,846.0464,288.6427,4480.3184,686.993,1613.5576
1251.3915,1645.8368,563.8188,963.1863,1018.2163,1845.2178,860.1777,305.4586,4499.7754,693.4612,1613.5879
1299.8856,1670.757,557.4744,961.3013,1011.1364,1846.6467,837.2691,302.4365,4518.373,688.2238,1612.2281
1246.002,1676.553,564.6174,974.1984,1023.8909,1854.4446,860.5165,301.1611,4502.4346,678.9409,1625.4739
1284.2705,1700.2023,582.5744,970.6862,1011.8312,1864.1276,855.3982,288.9479,4508.2676,676.7725,1637.039
1253.8561,1687.376,577.1824,980.4243,1038.311,1870.7781,871.909,303.3467,4514.6787,677.897,1633.6913
1256.2134,1632.7103,566.9942,974.8616,1014.693,1877.9133,891.6699,303.921,4553.55,663.2925,1644.0713
1259.2689,1666.8726,572.8326,973.0596,1037.6687,1885.2773,878.8014,306.7035,4532.4717,683.239,1655.2571
1265.423,1649.3258,582.1713,980.0457,1028.2001,1873.5757,884.3665,318.6139,4548.8975,675.6137,1657.6415
1266.2554,1715.8728,565.457,971.4724,1043.3828,1882.0815,878.0394,304.3212,4556.309,666.9756,1650.2642
1279.5145,1681.2756,572.711,979.5403,1031.2319,1882.267,883.7222,306.4486,4573.126,692.0378,1639.2849
1274.7352,1687.4783,572.827,987.0584,1066.9875,1882.0171,880.3475,306.8943,4580.4395,683.8173,1645.9751
1283.3849,1690.3456,568.212,982.5405,1046.8015,1913.2195,891.9484,316.2724,4587.6533,701.7654,1652.0406
1283.2905,1687.9084,581.8369,991.0798,1029.1765,1898.3385,893.0141,307.5733,4588.75,705.1362,1655.3523
1274.4135,1719.6274,586.5196,998.2694,1049.8326,1912.1033,871.7904,294.2243,4591.182,704.5692,1648.6898
1275.3026,1693.7795,586.1988,1003.6611,1023.5684,1904.602,896.5397,310.3698,4594.5605,702.3845,1633.9194
1278.77,1686.2538,592.062,1004.9055,1080.8971,1929.7933,903.2667,311.1887,4632.5244,701.5698,1657.5115
1273.0538,1691.0968,586.802,1004.765,1071.7594,1932.6506,903.172,313.2461,4636.707,708.1021,1674.5532
1290.309,1683.8777,589.8985,1007.8261,1074.104,1938.4783,903.4377,320.63,4651.253,702.5956,1674.8925
1270.9497,1699.2181,597.6848,1012.4601,1070.3181,1937.9362,912.1456,318.0635,4656.643,712.2539,1665.0481
1304.252,1686.5138,607.789,1016.6278,1075.6892,1945.8538,907.9243,316.444,4656.964,703.2069,1665.112
1290.976,1698.4573,597.5674,1005.1052,1074.4135,1955.4545,907.4696,325.5075,4674.5205,705.7518,1683.3546
1301.0137,1707.6497,595.1971,1010.5056,1098.5768,1960.2123,911.3287,323.0259,4674.3965,720.2531,1689.6616
1316.5648,1684.3024,603.0423,1015.1386,1107.8181,1972.4869,917.3835,321.5476,4671.414,712.9504,1697.0927
1304.9238,1701.4558,602.2431,1018.1707,1096.0016,1973.8652,923.8541,326.3579,4697.8887,709.7463,1687.0873
1315.1991,1741.0402,599.3407,1018.4825,1090.2488,1969.1951,920.4124,346.7584,4726.811,711.1536,1690.0254
1320.8428,1725.8588,633.9982,1022.9329,1092.0452,1979.0022,928.9869,342.0593,4696.915,696.6124,1706.0403
1326.9026,1728.9795,604.9921,1032.4421,1099.2083,1980.9392,935.1533,331.7259,4732.9336,698.2841,1699.3296
1326.7129,1739.2848,599.6666,1041.8914,1104.8438,1996.3193,939.9756,343.821,4772.516,691.7424,1695.6401
1336.7137,1718.7805,611.0674,1048.1838,1079.0753,1996.4707,950.3702,347.5598,4762.6167,698.3602,1722.2666
1341.4631,1723.4813,603.4259,1045.729,1093.6122,2008.0342,952.2986,329.0537,4781.0576,693.6179,1729.225
1339.5122,1727.9668,619.9033,1048.0557,1112.0148,1999.6819,956.4083,334.6363,4800.8276,693.1328,1708.9971
1340.786,1731.9641,621.4838,1058.7646,1113.7373,1979.8738,947.7792,333.3096,4805.282,705.455,1727.6709
1346.7672,1753.1396,618.3909,1054.1643,1112.4333,1975.063,951.7106,337.8354,4795.6104,703.1542,1716.2819
1359.7892,1770.9958,617.2489,1060.732,1106.7456,1976.4746,952.0377,336.2811,4824.2876,692.4514,1729.4384
1347.3469,1764.5033,615.0111,1069.1475,1118.1698,1977.7389,967.1422,344.4528,4835.274,687.979,1710.628
1366.6403,1770.0986,608.9196,1064.9956,1128.7568,1986.45,964.1985,334.364,4862.2773,686.8352,1725.9573
1373.6256,1777.6782,608.462,1064.5576,1105.5066,1989.4537,962.2008,343.0683,4874.714,695.8663,1726.6428
1356.5544,1818.8998,614.4495,1067.1077,1121.6476,1990.5592,971.0931,342.2255,4888.52,688.6818,1736.247
1359.0834,1804.519,629.2935,1069.1631,1111.0283,2006.6506,966.5373,332.5133,4890.4844,677.5562,1725.5222
1361.1466,1808.7114,621.183,1070.6882,1110.6738,1991.2227,971.9693,348.9067,4909.9424,692.9268,1738.8187
1373.0718,1812.6179,627.9774,1069.9752,1085.7924,2003.7029,970.0299,350.8567,4938.1514,692.7424,1740.3271
1382.2009,1816.068,623.0625,1069.6787,1096.4972,1992.8011,973.5339,350.166,4960.369,696.0148,1756.0646
1376.2253,1831.8308,636.5328,1074.5011,1091.986,1981.8389,960.2302,347.3594,4988.718,690.5371,1747.1543
1390.0884,1813.5033,621.8664,1078.0432,1100.5254,2002.5612,967.6671,351.3591,5008.0615,696.08,1750.0801
1390.2502,1765.3038,633.1973,1089.2001,1086.6809,2000.0859,962.1135,345.3994,5026.6475,690.1346,1753.2128
1389.1187,1772.4418,628.0092,1078.3701,1066.3665,2002.7367,963.3182,357.3497,5033.49,696.8782,1773.2947
1375.5541,1801.6873,646.858,1095.634,1089.3267,2004.1221,964.4769,345.738,5049.3203,711.7777,1779.3472
1359.6174,1823.3768,640.3052,1070.7142,1074.1882,2002.3551,953.376,338.3929,5080.665,691.8049,1762.4333
1382.7906,1800.355,642.1187,1069.6565,1076.4062,2005.0898,951.7173,333.8062,5085.588,696.3508,1767.102
1364.0863,1769.2529,637.2388,1077.7141,1051.3344,2014.2852,951.9444,347.4438,5116.5654,695.6981,1753.3052
1365.8004,1786.7446,646.2465,1079.3796,1063.4396,2005.5814,948.522,343.9366,5107.003,697.7428,1756.7031
1369.1082,1797.4094,652.5035,1073.0863,1071.462,2004.4242,948.9732,342.0978,5125.9175,703.7074,1761.022
1363.4766,1787.9526,651.2322,1059.9331,1058.8568,1976.7092,944.677,340.3532,5164.5713,692.7466,1772.7778
1352.4401,1751.4775,648.6992,1057.2842,1022.5561,2002.6621,947.0542,350.023,5178.2456,703.1133,1757.3503
1340.7515,1766.2919,644.7611,1049.0576,1035.1741,1982.1769,950.7575,352.1795,5214.6074,700.4755,1772.7893
1338.9495,1780.7977,639.6499,1035.9318,986.2941,1991.5591,942.7788,357.9253,5242.957,705.604,1763.7522
1330.6699,1749.8242,644.0557,1047.7461,1004.8051,1995.9503,940.1574,338.3189,5236.2,706.4952,1753.7456
1309.7213,1746.8942,645.4289,1033.636,982.8463,2019.1792,939.5208,353.989,5247.677,709.1328,1761.8035
1301.6975,1759.2938,678.4496,1031.603,963.6087,2018.7726,933.4166,346.6538,5202.4717,709.678,1776.4442
1272.3339,1765.942,659.2326,1031.118,955.354,2012.7036,931.3969,334.6463,5252.667,705.2534,1774.8915
1254.9437,1722.8629,649.6158,1037.8718,955.0387,2024.7805,929.3571,331.1363,5262.541,715.8104,1764.3792
1251.9714,1754.6019,642.9603,1029.094,925.4867,2031.475,933.6519,342.8104,5276.916,705.7313,1767.5925
1246.3207,1774.5272,639.4351,1044.136,928.3722,2014.4319,935.628,345.4365,5311.4473,706.8207,1762.7908
1256.7628,1780.3901,639.9587,1034.1677,919.8159,2024.3674,946.6315,334.116,5320.6504,700.4292,1736.9409
1247.4386,1764.0378,637.5159,1029.447,893.4844,2006.7507,946.9528,361.0573,5354.8545,709.8312,1734.3635
1250.064,1761.0072,649.784,1022.9346,933.0752,1998.7368,940.8196,335.7061,5354.692,707.79,1753.6497
1245.2104,1716.233,657.2421,1005.2578,941.2905,1998.7957,932.9464,329.9989,5359.8057,698.1723,1738.3086
1235.5227,1747.1271,647.236,1001.1,940.2706,2001.815,940.8414,329.7294,5398.426,706.6499,1716.5889
1241.9341,1755.5494,636.3383,986.0328,911.8946,2001.4111,935.9117,333.1855,5399.501,702.1994,1734.3059
1235.2839,1744.7188,637.611,988.471,896.577,2018.1849,952.7136,332.3848,5407.748,704.0386,1750.3518
1243.627,1743.6013,624.88,985.3994,901.927,2010.5651,931.666,356.3571,5434.87,706.6562,1728.5437
1241.5734,1729.346,634.1536,978.9717,888.0512,2020.7747,936.6441,342.2762,5464.042,694.1917,1734.625
1243.866,1717.687,629.1423,975.1885,895.9063,2022.343,943.2831,330.901,5451.8174,695.8743,1738.1135
1232.3014,1759.0546,652.4979,975.0029,887.9409,2020.6495,935.3752,315.743,5421.202,702.8484,1719.7234
1207.7559,1737.4675,643.2889,956.3228,892.5595,2036.7683,936.1926,337.4363,5442.542,723.9176,1756.8718
1209.9288,1712.9001,638.253,947.1249,908.5012,2046.4598,938.2321,337.1436,5458.091,712.5335,1754.509
1211.3547,1689.1567,645.6788,944.67,891.6983,2048.4285,926.8789,341.069,5459.63,714.0593,1755.4548
1210.6866,1684.1406,649.2307,938.4857,896.9772,2052.7925,929.697,340.4608,5443.748,713.284,1773.2512
1219.1912,1716.3328,653.7895,944.1554,847.5009,2050.0916,933.2639,336.6176,5462.1426,715.0764,1758.9341
1199.9447,1718.3145,651.3684,945.3089,880.0596,2080.623,932.1651,340.0781,5457.558,720.3096,1785.3574
1218.988,1674.8013,659.4849,946.0517,866.7288,2061.7158,922.634,312.8138,5443.248,704.8109,1764.1117
1203.3333,1714.3289,631.9378,939.5388,908.2184,2065.7886,918.4013,330.8615,5502.331,702.4312,1779.9517
1195.8207,1702.9109,634.9566,950.5343,884.5884,2063.9897,924.9045,347.6089,5490.492,704.9298,1782.0048
1201.9034,1699.0757,651.7233,941.4537,907.3462,2038.7139,920.1802,304.0292,5473.645,704.4664,1802.5569
1212.0842,1700.4468,637.5833,949.5695,885.4392,2024.6212,917.7994,321.3019,5492.0093,696.1395,1773.9075
1203.0029,1689.9958,637.9125,945.0929,875.1849,2012.9803,919.5815,314.4592,5482.0146,702.6039,1807.2249
1205.9883,1650.8018,619.3408,942.4786,888.0356,1995.72,917.2973,331.6293,5521.4277,705.9291,1809.9315
1186.0342,1698.6531,641.9765,942.4805,914.5006,1996.2301,913.6436,325.5795,5474.618,720.0366,1805.9241
1204.6926,1679.6616,634.2936,944.3039,916.5649,1994.321,920.8856,328.5727,5500.7275,722.8259,1785.5967
1207.7709,1674.5825,636.5969,941.3283,884.5697,1975.3617,919.6345,314.1886,5500.7964,727.5049,1819.6562
1227.388,1683.4016,647.8957,956.4084,924.2881,1974.5647,912.1776,314.5523,5499.4185,711.5921,1807.867
1225.3152,1682.531,632.2504,961.1222,924.5557,1976.0303,922.0184,323.5231,5517.1895,702.4218,1822.6445
1223.6292,1699.5437,619.7379,949.7117,905.7037,1957.9263,916.9053,337.1356,5550.5576,695.5286,1831.4572
1224.9036,1690.4912,640.2164,968.2749,904.149,1948.0566,925.6981,329.51,5601.825,708.9753,1812.9099
1248.8057,1672.4197,645.6222,967.6969,915.4995,1964.8356,935.3229,314.0565,5517.043,697.9993,1816.2004
1244.464,1677.7693,626.9934,965.8138,927.8888,1967.013,931.5541,335.6049,5505.381,699.3323,1842.4414
1271.8369,1626.3386,652.2603,971.9143,906.1188,1963.749,930.8098,307.7404,5486.888,700.075,1812.2928
1257.8015,1640.1084,636.2167,965.0646,926.8375,1967.9674,931.4536,314.5656,5496.2983,700.3853,1835.3296
1260.3108,1676.936,646.1259,978.7954,932.7798,1974.8591,923.1887,313.7732,5484.794,703.355,1834.824
1286.6743,1645.4548,643.6149,990.4952,930.8186,1975.2229,913.2263,330.9155,5484.462,703.0528,1835.2463
1280.2272,1656.3596,647.0631,1010.0259,923.6803,1966.924,919.4724,338.0543,5484.961,709.6606,1837.714
1285.4247,1684.8145,635.3338,986.4221,940.7908,1981.7676,926.9128,333.51,5464.6855,702.1874,1839.3418
1281.3173,1677.1472,635.0836,996.1981,933.525,1984.7406,938.5244,340.4492,5473.241,708.7183,1855.469
1293.3275,1665.7253,650.7305,1004.8093,959.3192,1994.9104,920.7372,329.3811,5475.7266,717.0438,1835.0183
1275.5554,1666.8843,647.4081,1015.4517,942.695,2016.7969,929.5473,325.9244,5458.586,720.3151,1849.7766
1297.1785,1681.0796,645.9309,1029.6229,967.406,2029.2081,934.0026,335.9257,5479.3784,704.3997,1862.6887
1296.7654,1675.0007,644.1198,1042.0956,990.9838,2032.6338,933.0385,334.2006,5477.591,702.1733,1851.096
1305.2375,1629.6846,652.442,1041.8607,963.8127,2042.2802,921.8673,330.9712,5460.025,707.6457,1843.4297
1312.8142,1655.5444,647.689,1052.9656,1021.1062,2039.6458,912.5448,318.0166,5477.66,695.113,1850.7172
1318.9381,1676.3877,655.5331,1074.2742,1003.2733,2049.9805,936.7086,321.1051,5498.617,696.5524,1869.6604
1323.783,1695.7671,651.6472,1083.9021,985.6613,2049.1946,933.0219,328.4657,5507.373,708.3339,1871.8027
1316.1445,1736.4629,660.1442,1085.3562,1003.8162,2056.7112,930.3849,326.9896,5498.1133,706.145,1859.2383
1332.3229,1748.5857,661.5905,1085.1246,1044.2776,2077.256,933.5732,315.561,5516.9434,723.7461,1862.7069
1358.4266,1728.3987,666.8394,1088.71,1016.067,2097.2888,933.5219,318.3244,5542.2563,721.2099,1912.512
1341.1152,1732.8657,655.5757,1096.6259,1015.6438,2114.9185,961.4788,345.0276,5558.341,725.5975,1872.2639
1375.3873,1761.5728,649.3306,1104.7046,1035.0197,2140.7783,932.657,333.1342,5546.8784,732.8912,1869.2394
1385.6249,1768.612,666.0927,1113.844,1084.055,2154.15,934.2546,316.4503,5523.131,729.4706,1869.6787
1393.7119,1764.6052,669.1967,1125.1394,1054.6095,2169.5498,936.3822,336.4594,5514.3086,720.7889,1875.3365
1411.922,1755.8745,661.8366,1138.478,1093.9514,2186.3218,939.6413,330.9598,5508.1436,707.8923,1888.1001
1411.8424,1750.334,672.196,1127.1357,1085.6038,2180.497,938.1342,322.4112,5423.209,701.6421,1890.3312
1432.1194,1766.813,672.4075,1126.6482,1094.8989,2201.2693,938.5989,329.3334,5516.047,692.6469,1881.723
1436.6414,1774.6052,670.6296,1135.9478,1122.6064,2199.9624,934.5845,337.2917,5548.735,703.7514,1894.4371
1419.0532,1789.0769,670.6067,1135.8274,1128.6868,2209.9775,957.7203,334.6355,5491.6865,712.6028,1877.9424
1446.4448,1780.531,676.7435,1149.7437,1104.1718,2219.0017,954.8805,348.4257,5528.085,704.0405,1902.7185
1450.772,1791.8967,669.8739,1153.4989,1098.9762,2241.8823,955.6832,351.7194,5517.6006,697.608,1879.7994
1456.0862,1815.8948,673.1046,1149.9594,1131.8737,2244.3113,956.0494,359.3904,5528.1553,709.0947,1901.6299
1466.9044,1818.1252,664.4712,1157.2184,1125.71,2266.1294,957.645,372.6639,5554.174,705.0123,1885.6646
1473.3765,1828.0327,672.5343,1165.3137,1174.0834,2275.9165,963.0627,359.1043,5582.6465,704.8902,1882.2109
1492.1348,1836.8364,694.3429,1170.3618,1187.45,2282.7886,964.3936,359.9962,5560.152,715.264,1896.9304
1488.2383,1843.2078,686.1212,1167.956,1207.638,2304.3745,979.1209,351.0696,5551.0137,727.9268,1884.3417
1505.5807,1880.6091,682.0684,1172.3849,1158.4888,2340.7522,985.109,368.7021,5549.036,712.8946,1896.0747
1504.437,1904.9246,705.1937,1177.2712,1183.5643,2336.632,982.0921,360.1887,5554.1357,718.9934,1908.1777
1510.3289,1917.0139,700.1886,1187.9988,1183.8595,2348.3262,993.5872,352.8647,5556.4736,720.0081,1906.3008
1526.0681,1885.9343,691.8795,1196.9849,1201.5465,2372.7036,1004.7088,379.6306,5576.9375,722.0427,1917.1155
1537.4127,1926.8162,703.6945,1206.7979,1198.5598,2389.897,1020.3461,368.2697,5675.5996,723.0754,1895.3737
1525.3945,1934.9209,701.962,1205.3247,1218.9397,2398.6553,1022.4705,362.6869,5690.76,723.7737,1925.6912
1555.3746,1956.7339,694.9822,1217.6975,1233.8527,2415.9438,1028.7917,380.4497,5723.3633,707.9042,1935.4153
1528.9082,1954.0833,712.1826,1227.7307,1236.8252,2417.384,1026.4247,349.2955,5696.5513,716.9535,1921.4073
1554.4354,1963.4849,706.9478,1221.136,1281.7439,2409.2266,1039.4807,362.454,5692.8164,726.3522,1945.2375
1582.8164,1973.5137,720.158,1221.9749,1267.5796,2431.829,1029.9166,368.9367,5670.6465,741.121,1939.5074
1573.98,1974.3203,717.7869,1232.3208,1256.6177,2441.3552,1050.2544,375.9142,5729.8496,742.2462,1938.9293
1576.9392,1997.3359,706.6542,1230.8008,1259.0776,2475.6118,1047.2837,389.6553,5762.584,748.923,1941.2428
1588.5588,1969.8438,728.5719,1241.5002,1282.083,2502.1587,1063.4912,382.5059,5763.956,753.9854,1955.3729
1604.5564,1983.6145,744.9631,1245.9099,1316.0756,2514.187,1057.519,374.851,5784.5146,754.8165,1958.3865
1618.1935,1971.9395,746.7058,1256.4236,1319.2202,2568.2102,1064.1814,377.2974,5800.385,747.497,1957.0431
1646.8461,2053.3115,729.1274,1267.6921,1351.2334,2591.2856,1087.5359,398.996,5876.4126,730.7206,1983.4609
1639.0886,2057.9824,749.6803,1281.3317,1333.7411,2606.545,1087.4934,408.7058,5909.098,730.8834,1997.2645
1643.7772,2094.9817,758.254,1297.3159,1339.9155,2622.9082,1088.7463,402.879,5903.6406,735.9109,2013.9133
1650.4644,2042.4312,762.2573,1288.5784,1355.6293,2650.6746,1101.0044,384.071,5902.249,745.4028,1992.0751
1650.8816,2080.605,757.7735,1302.7009,1332.618,2653.0247,1105.1509,416.7932,5945.9956,750.8441,1995.1676
1655.5553,2098.4365,768.437,1300.8857,1373.5388,2656.5825,1093.7297,399.105,5937.551,750.7106,2000.6526
1647.7201,2087.3574,759.9166,1305.8071,1366.773,2648.0293,1111.0426,408.3283,5894.7793,742.9059,1988.0382
1650.8213,2099.5781,758.5499,1300.577,1349.9712,2658.4897,1114.0908,412.3817,5938.4004,750.8749,2004.9998
1655.2395,2044.8748,753.3701,1302.4937,1385.3545,2670.2349,1118.1643,409.7007,5958.3613,748.2621,2012.605
1652.4204,2033.0691,771.3363,1305.3911,1364.4592,2664.3008,1114.4939,416.6661,5976.025,748.4905,2003.9082
1659.5486,2070.3005,781.7264,1298.957,1350.7593,2670.1665,1104.7283,402.5207,5896.8335,757.8353,2009.7383
1637.1238,2100.7546,781.0233,1297.3704,1375.0663,2677.1108,1102.8002,396.256,5948.406,751.3535,1988.5404
1634.2542,2086.9436,772.2702,1307.9595,1361.6117,2676.8489,1099.0576,412.7599,5924.795,751.2237,1997.9897
1648.5951,2080.222,763.3472,1302.7288,1366.481,2677.7693,1094.9666,403.6568,5952.052,745.8958,1991.0413
1641.7784,2075.5085,767.7272,1299.4368,1381.0839,2667.19,1105.2874,396.7162,5936.772,747.5169,1989.4736
1629.6073,2074.0107,763.4002,1307.1317,1381.7097,2666.286,1094.6035,406.1043,6121.231,748.9135,2008.8435
1641.8365,2101.1409,785.3191,1295.8497,1363.5765,2670.3726,1090.5115,408.8738,5941.244,742.122,1992.2367
1625.1917,2069.3735,780.39,1302.5594,1366.43,2674.2637,1097.5873,401.3334,5949.2266,745.2686,1997.9135
1624.2467,2043.2278,777.6987,1299.7703,1362.1278,2663.897,1098.2189,405.0441,5939.3354,736.6968,1987.2863
1642.697,2046.647,778.3739,1300.752,1363.887,2675.813,1090.3237,414.385,5953.8047,743.9378,1979.9634
1634.6112,2091.0542,764.2885,1296.9609,1367.5012,2683.751,1095.3259,421.2224,5985.118,746.8658,1971.6721
1619.42,2069.987,760.9591,1297.3478,1388.3091,2679.7947,1110.219,403.2085,5965.9688,735.1024,1985.2773
1637.3623,2079.081,777.6657,1295.4746,1378.6108,2673.776,1097.628,403.4112,5936.5576,728.8763,1971.3977
1623.398,2065.7153,764.7275,1285.8372,1352.788,2673.095,1098.0916,412.4222,5940.664,719.054,1972.2102
1616.3352,2084.9177,764.7617,1292.7635,1353.5876,2656.1108,1089.9805,417.0904,5944.2617,723.3035,1988.9137
1619.1436,2084.256,766.6516,1289.6301,1350.0675,2665.2852,1096.9314,411.3628,5943.674,724.2069,1982.426
1623.0627,2084.9353,764.3982,1292.9312,1362.2317,2652.9312,1096.0334,413.7761,5948.492,715.0769,1972.9305
1627.5631,2086.1418,757.3029,1281.2976,1356.4265,2642.3164,1088.517,405.082,5982.9434,733.7222,1979.8718
1612.8756,2026.7705,765.7694,1287.9491,1354.4438,2640.7415,1087.2433,404.6825,5918.7656,749.1035,1960.5696
1613.0786,2031.2002,775.555,1285.6389,1356.823,2632.2288,1093.6165,393.4713,5905.4585,737.8345,1964.3503
