gsp_id,datetime_gmt,generation_mw,lcl_mw,ucl_mw
0,2026-01-01T23:30:00Z,0,0,0
0,2026-01-01T23:00:00Z,0,0,0
0,2026-01-01T22:30:00Z,0,0,0
0,2026-01-01T22:00:00Z,0,0,0
0,2026-01-01T21:30:00Z,0,0,0
0,2026-01-01T21:00:00Z,0,0,0
0,2026-01-01T20:30:00Z,0,0,0
0,2026-01-01T20:00:00Z,0,0,0
0,2026-01-01T19:30:00Z,0,0,0
0,2026-01-01T19:00:00Z,0,0,0
0,2026-01-01T18:30:00Z,0,0,0
0,2026-01-01T18:00:00Z,0,0,0
0,2026-01-01T17:30:00Z,0,0,0
0,2026-01-01T17:00:00Z,0,0,0
0,2026-01-01T16:30:00Z,0,0,0
0,2026-01-01T16:00:00Z,105.481,102.955,108.008
0,2026-01-01T15:30:00Z,511.896,503.295,520.497
0,2026-01-01T15:00:00Z,993.292,980.597,1005.99
0,2026-01-01T14:30:00Z,1379.04,1364.42,1393.66
0,2026-01-01T14:00:00Z,1815.79,1796.6,1834.99
0,2026-01-01T13:30:00Z,2246.01,2222.04,2269.97
0,2026-01-01T13:00:00Z,2602.84,2573.69,2631.98
0,2026-01-01T12:30:00Z,3057.22,3022.9,3091.53
0,2026-01-01T12:00:00Z,3252.24,3216.87,3287.62
0,2026-01-01T11:30:00Z,3206.13,3174.42,3237.85
0,2026-01-01T11:00:00Z,2879.01,2847.24,2910.79
0,2026-01-01T10:30:00Z,2287.39,2260.92,2313.87
0,2026-01-01T10:00:00Z,1681.91,1658.25,1705.57
0,2026-01-01T09:30:00Z,896.415,881.902,910.928
0,2026-01-01T09:00:00Z,225.098,220.429,229.768
0,2026-01-01T08:30:00Z,1.9858,1.86388,2.10773
0,2026-01-01T08:00:00Z,0,0,0
0,2026-01-01T07:30:00Z,0,0,0
0,2026-01-01T07:00:00Z,0,0,0
0,2026-01-01T06:30:00Z,0,0,0
0,2026-01-01T06:00:00Z,0,0,0
0,2026-01-01T05:30:00Z,0,0,0
0,2026-01-01T05:00:00Z,0,0,0
0,2026-01-01T04:30:00Z,0,0,0
0,2026-01-01T04:00:00Z,0,0,0
0,2026-01-01T03:30:00Z,0,0,0
0,2026-01-01T03:00:00Z,0,0,0
0,2026-01-01T02:30:00Z,0,0,0
0,2026-01-01T02:00:00Z,0,0,0
0,2026-01-01T01:30:00Z,0,0,0
0,2026-01-01T01:00:00Z,0,0,0
0,2026-01-01T00:30:00Z,0,0,0
0,2026-01-01T00:00:00Z,0,0,0
0,2025-12-31T23:30:00Z,0,0,0
0,2025-12-31T23:00:00Z,0,0,0
0,2025-12-31T22:30:00Z,0,0,0
0,2025-12-31T22:00:00Z,0,0,0
0,2025-12-31T21:30:00Z,0,0,0
0,2025-12-31T21:00:00Z,0,0,0
0,2025-12-31T20:30:00Z,0,0,0
0,2025-12-31T20:00:00Z,0,0,0
0,2025-12-31T19:30:00Z,0,0,0
0,2025-12-31T19:00:00Z,0,0,0
0,2025-12-31T18:30:00Z,0,0,0
0,2025-12-31T18:00:00Z,0,0,0
0,2025-12-31T17:30:00Z,0,0,0
0,2025-12-31T17:00:00Z,0,0,0
0,2025-12-31T16:30:00Z,0,0,0
0,2025-12-31T16:00:00Z,95.7417,93.3065,98.1769
0,2025-12-31T15:30:00Z,778.049,761.006,795.092
0,2025-12-31T15:00:00Z,2018.63,1981.29,2055.96
0,2025-12-31T14:30:00Z,3235.57,3183.5,3287.63
0,2025-12-31T14:00:00Z,4293.73,4232.48,4354.99
0,2025-12-31T13:30:00Z,5083.95,5017.75,5150.15
0,2025-12-31T13:00:00Z,5621.11,5552.14,5690.08
0,2025-12-31T12:30:00Z,5927.14,5857.59,5996.69
0,2025-12-31T12:00:00Z,5833.2,5763.42,5902.97
0,2025-12-31T11:30:00Z,5475.2,5406.26,5544.14
0,2025-12-31T11:00:00Z,4882.2,4815.79,4948.61
0,2025-12-31T10:30:00Z,3968.59,3908.79,4028.38
0,2025-12-31T10:00:00Z,2809.75,2761.64,2857.87
0,2025-12-31T09:30:00Z,1401.25,1372.91,1429.58
0,2025-12-31T09:00:00Z,302.877,295.494,310.26
0,2025-12-31T08:30:00Z,3.31773,3.14898,3.48648
0,2025-12-31T08:00:00Z,0,0,0
0,2025-12-31T07:30:00Z,0,0,0
0,2025-12-31T07:00:00Z,0,0,0
0,2025-12-31T06:30:00Z,0,0,0
0,2025-12-31T06:00:00Z,0,0,0
0,2025-12-31T05:30:00Z,0,0,0
0,2025-12-31T05:00:00Z,0,0,0
0,2025-12-31T04:30:00Z,0,0,0
0,2025-12-31T04:00:00Z,0,0,0
0,2025-12-31T03:30:00Z,0,0,0
0,2025-12-31T03:00:00Z,0,0,0
0,2025-12-31T02:30:00Z,0,0,0
0,2025-12-31T02:00:00Z,0,0,0
0,2025-12-31T01:30:00Z,0,0,0
0,2025-12-31T01:00:00Z,0,0,0
0,2025-12-31T00:30:00Z,0,0,0
0,2025-12-31T00:00:00Z,0,0,0
0,2025-12-30T23:30:00Z,0,0,0
0,2025-12-30T23:00:00Z,0,0,0
0,2025-12-30T22:30:00Z,0,0,0
0,2025-12-30T22:00:00Z,0,0,0
0,2025-12-30T21:30:00Z,0,0,0
0,2025-12-30T21:00:00Z,0,0,0
0,2025-12-30T20:30:00Z,0,0,0
0,2025-12-30T20:00:00Z,0,0,0
0,2025-12-30T19:30:00Z,0,0,0
0,2025-12-30T19:00:00Z,0,0,0
0,2025-12-30T18:30:00Z,0,0,0
0,2025-12-30T18:00:00Z,0,0,0
0,2025-12-30T17:30:00Z,0,0,0
0,2025-12-30T17:00:00Z,0,0,0
0,2025-12-30T16:30:00Z,0,0,0
0,2025-12-30T16:00:00Z,53.1682,51.4631,54.8732
0,2025-12-30T15:30:00Z,483.506,472.187,494.824
0,2025-12-30T15:00:00Z,1213.31,1188.66,1237.97
0,2025-12-30T14:30:00Z,1953.82,1918.28,1989.37
0,2025-12-30T14:00:00Z,2475.34,2435.84,2514.84
0,2025-12-30T13:30:00Z,3407.29,3358.11,3456.47
0,2025-12-30T13:00:00Z,3635.33,3585.44,3685.22
0,2025-12-30T12:30:00Z,3952.79,3895.85,4009.74
0,2025-12-30T12:00:00Z,3792.89,3736.56,3849.22
0,2025-12-30T11:30:00Z,3259.82,3210.54,3309.1
0,2025-12-30T11:00:00Z,3156.11,3109.15,3203.08
0,2025-12-30T10:30:00Z,2270.65,2230.62,2310.68
0,2025-12-30T10:00:00Z,1305.78,1280.85,1330.72
0,2025-12-30T09:30:00Z,738.837,721.734,755.94
0,2025-12-30T09:00:00Z,205.678,200.042,211.314
0,2025-12-30T08:30:00Z,0.953676,0.868221,1.03913
0,2025-12-30T08:00:00Z,0,0,0
0,2025-12-30T07:30:00Z,0,0,0
0,2025-12-30T07:00:00Z,0,0,0
0,2025-12-30T06:30:00Z,0,0,0
0,2025-12-30T06:00:00Z,0,0,0
0,2025-12-30T05:30:00Z,0,0,0
0,2025-12-30T05:00:00Z,0,0,0
0,2025-12-30T04:30:00Z,0,0,0
0,2025-12-30T04:00:00Z,0,0,0
0,2025-12-30T03:30:00Z,0,0,0
0,2025-12-30T03:00:00Z,0,0,0
0,2025-12-30T02:30:00Z,0,0,0
0,2025-12-30T02:00:00Z,0,0,0
0,2025-12-30T01:30:00Z,0,0,0
0,2025-12-30T01:00:00Z,0,0,0
0,2025-12-30T00:30:00Z,0,0,0
0,2025-12-30T00:00:00Z,0,0,0
0,2025-12-29T23:30:00Z,0,0,0
0,2025-12-29T23:00:00Z,0,0,0
0,2025-12-29T22:30:00Z,0,0,0
0,2025-12-29T22:00:00Z,0,0,0
0,2025-12-29T21:30:00Z,0,0,0
0,2025-12-29T21:00:00Z,0,0,0
0,2025-12-29T20:30:00Z,0,0,0
0,2025-12-29T20:00:00Z,0,0,0
0,2025-12-29T19:30:00Z,0,0,0
0,2025-12-29T19:00:00Z,0,0,0
0,2025-12-29T18:30:00Z,0,0,0
0,2025-12-29T18:00:00Z,0,0,0
0,2025-12-29T17:30:00Z,0,0,0
0,2025-12-29T17:00:00Z,0,0,0
0,2025-12-29T16:30:00Z,0,0,0
0,2025-12-29T16:00:00Z,5.00988,4.73152,5.28823
0,2025-12-29T15:30:00Z,74.4143,72.7589,76.0698
0,2025-12-29T15:00:00Z,234.647,231.535,237.759
0,2025-12-29T14:30:00Z,425.498,421.161,429.835
0,2025-12-29T14:00:00Z,615.401,609.866,620.936
0,2025-12-29T13:30:00Z,748.723,742.199,755.248
0,2025-12-29T13:00:00Z,882.061,874.163,889.958
0,2025-12-29T12:30:00Z,984.181,975.865,992.497
0,2025-12-29T12:00:00Z,988.814,979.266,998.363
0,2025-12-29T11:30:00Z,938.293,928.467,948.119
0,2025-12-29T11:00:00Z,841.623,831.309,851.936
0,2025-12-29T10:30:00Z,657.903,648.917,666.89
0,2025-12-29T10:00:00Z,437.346,429.935,444.758
0,2025-12-29T09:30:00Z,204.32,199.493,209.147
0,2025-12-29T09:00:00Z,44.1388,42.3283,45.9494
0,2025-12-29T08:30:00Z,0.172557,0.145158,0.199957
0,2025-12-29T08:00:00Z,0,0,0
0,2025-12-29T07:30:00Z,0,0,0
0,2025-12-29T07:00:00Z,0,0,0
0,2025-12-29T06:30:00Z,0,0,0
0,2025-12-29T06:00:00Z,0,0,0
0,2025-12-29T05:30:00Z,0,0,0
0,2025-12-29T05:00:00Z,0,0,0
0,2025-12-29T04:30:00Z,0,0,0
0,2025-12-29T04:00:00Z,0,0,0
0,2025-12-29T03:30:00Z,0,0,0
0,2025-12-29T03:00:00Z,0,0,0
0,2025-12-29T02:30:00Z,0,0,0
0,2025-12-29T02:00:00Z,0,0,0
0,2025-12-29T01:30:00Z,0,0,0
0,2025-12-29T01:00:00Z,0,0,0
0,2025-12-29T00:30:00Z,0,0,0
0,2025-12-29T00:00:00Z,0,0,0
0,2025-12-28T23:30:00Z,0,0,0
0,2025-12-28T23:00:00Z,0,0,0
0,2025-12-28T22:30:00Z,0,0,0
0,2025-12-28T22:00:00Z,0,0,0
0,2025-12-28T21:30:00Z,0,0,0
0,2025-12-28T21:00:00Z,0,0,0
0,2025-12-28T20:30:00Z,0,0,0
0,2025-12-28T20:00:00Z,0,0,0
0,2025-12-28T19:30:00Z,0,0,0
0,2025-12-28T19:00:00Z,0,0,0
0,2025-12-28T18:30:00Z,0,0,0
0,2025-12-28T18:00:00Z,0,0,0
0,2025-12-28T17:30:00Z,0,0,0
0,2025-12-28T17:00:00Z,0,0,0
0,2025-12-28T16:30:00Z,0,0,0
0,2025-12-28T16:00:00Z,28.5477,22.188,34.9074
0,2025-12-28T15:30:00Z,94.6902,82.1391,107.241
0,2025-12-28T15:00:00Z,242.082,216.133,268.031
0,2025-12-28T14:30:00Z,393.149,370.238,416.06
0,2025-12-28T14:00:00Z,564.007,533.299,594.714
0,2025-12-28T13:30:00Z,741.221,699.326,783.116
0,2025-12-28T13:00:00Z,880.804,824.337,937.271
0,2025-12-28T12:30:00Z,938.237,880.584,995.89
0,2025-12-28T12:00:00Z,930.165,882.936,977.394
0,2025-12-28T11:30:00Z,907.748,873.58,941.916
0,2025-12-28T11:00:00Z,764.344,736.937,791.752
0,2025-12-28T10:30:00Z,583.247,561.411,605.083
0,2025-12-28T10:00:00Z,356.614,341.738,371.491
0,2025-12-28T09:30:00Z,153.043,143.363,162.723
0,2025-12-28T09:00:00Z,23.2578,20.1179,26.3977
0,2025-12-28T08:30:00Z,0.0512211,0.0121464,0.0902957
0,2025-12-28T08:00:00Z,0,0,0
0,2025-12-28T07:30:00Z,0,0,0
0,2025-12-28T07:00:00Z,0,0,0
0,2025-12-28T06:30:00Z,0,0,0
0,2025-12-28T06:00:00Z,0,0,0
0,2025-12-28T05:30:00Z,0,0,0
0,2025-12-28T05:00:00Z,0,0,0
0,2025-12-28T04:30:00Z,0,0,0
0,2025-12-28T04:00:00Z,0,0,0
0,2025-12-28T03:30:00Z,0,0,0
0,2025-12-28T03:00:00Z,0,0,0
0,2025-12-28T02:30:00Z,0,0,0
0,2025-12-28T02:00:00Z,0,0,0
0,2025-12-28T01:30:00Z,0,0,0
0,2025-12-28T01:00:00Z,0,0,0
0,2025-12-28T00:30:00Z,0,0,0
0,2025-12-28T00:00:00Z,0,0,0
0,2025-12-27T23:30:00Z,0,0,0
0,2025-12-27T23:00:00Z,0,0,0
0,2025-12-27T22:30:00Z,0,0,0
0,2025-12-27T22:00:00Z,0,0,0
0,2025-12-27T21:30:00Z,0,0,0
0,2025-12-27T21:00:00Z,0,0,0
0,2025-12-27T20:30:00Z,0,0,0
0,2025-12-27T20:00:00Z,0,0,0
0,2025-12-27T19:30:00Z,0,0,0
0,2025-12-27T19:00:00Z,0,0,0
0,2025-12-27T18:30:00Z,0,0,0
0,2025-12-27T18:00:00Z,0,0,0
0,2025-12-27T17:30:00Z,0,0,0
0,2025-12-27T17:00:00Z,0,0,0
0,2025-12-27T16:30:00Z,0,0,0
0,2025-12-27T16:00:00Z,26.4286,25.3542,27.5029
0,2025-12-27T15:30:00Z,242.309,234.805,249.814
0,2025-12-27T15:00:00Z,858.117,833.417,882.817
0,2025-12-27T14:30:00Z,1534.72,1493.43,1576.01
0,2025-12-27T14:00:00Z,2245.04,2193.68,2296.4
0,2025-12-27T13:30:00Z,2831.08,2773.05,2889.1
0,2025-12-27T13:00:00Z,3236.16,3175.35,3296.97
0,2025-12-27T12:30:00Z,3527.13,3465.76,3588.49
0,2025-12-27T12:00:00Z,3656.37,3595.15,3717.59
0,2025-12-27T11:30:00Z,3566.09,3507.3,3624.89
0,2025-12-27T11:00:00Z,3261.75,3207.95,3315.55
0,2025-12-27T10:30:00Z,2716.61,2667.58,2765.63
0,2025-12-27T10:00:00Z,2125.74,2086.86,2164.62
0,2025-12-27T09:30:00Z,1261.04,1236.01,1286.07
0,2025-12-27T09:00:00Z,296.905,290.073,303.738
0,2025-12-27T08:30:00Z,3.5311,3.35234,3.70986
0,2025-12-27T08:00:00Z,0,0,0
0,2025-12-27T07:30:00Z,0,0,0
0,2025-12-27T07:00:00Z,0,0,0
0,2025-12-27T06:30:00Z,0,0,0
0,2025-12-27T06:00:00Z,0,0,0
0,2025-12-27T05:30:00Z,0,0,0
0,2025-12-27T05:00:00Z,0,0,0
0,2025-12-27T04:30:00Z,0,0,0
0,2025-12-27T04:00:00Z,0,0,0
0,2025-12-27T03:30:00Z,0,0,0
0,2025-12-27T03:00:00Z,0,0,0
0,2025-12-27T02:30:00Z,0,0,0
0,2025-12-27T02:00:00Z,0,0,0
0,2025-12-27T01:30:00Z,0,0,0
0,2025-12-27T01:00:00Z,0,0,0
0,2025-12-27T00:30:00Z,0,0,0
0,2025-12-27T00:00:00Z,0,0,0
0,2025-12-26T23:30:00Z,0,0,0
0,2025-12-26T23:00:00Z,0,0,0
0,2025-12-26T22:30:00Z,0,0,0
0,2025-12-26T22:00:00Z,0,0,0
0,2025-12-26T21:30:00Z,0,0,0
0,2025-12-26T21:00:00Z,0,0,0
0,2025-12-26T20:30:00Z,0,0,0
0,2025-12-26T20:00:00Z,0,0,0
0,2025-12-26T19:30:00Z,0,0,0
0,2025-12-26T19:00:00Z,0,0,0
0,2025-12-26T18:30:00Z,0,0,0
0,2025-12-26T18:00:00Z,0,0,0
0,2025-12-26T17:30:00Z,0,0,0
0,2025-12-26T17:00:00Z,0,0,0
0,2025-12-26T16:30:00Z,0,0,0
0,2025-12-26T16:00:00Z,52.1982,50.596,53.8004
0,2025-12-26T15:30:00Z,570.576,556.568,584.583
0,2025-12-26T15:00:00Z,1692.98,1656.83,1729.13
0,2025-12-26T14:30:00Z,2671.21,2620.91,2721.51
0,2025-12-26T14:00:00Z,3431.99,3371.72,3492.27
0,2025-12-26T13:30:00Z,3868.61,3801.46,3935.75
0,2025-12-26T13:00:00Z,4200.87,4129.38,4272.37
0,2025-12-26T12:30:00Z,4371.34,4297.9,4444.77
0,2025-12-26T12:00:00Z,4381.81,4308.72,4454.91
0,2025-12-26T11:30:00Z,4195.27,4122.71,4267.82
0,2025-12-26T11:00:00Z,3647.88,3582.02,3713.75
0,2025-12-26T10:30:00Z,2640.89,2583.87,2697.91
0,2025-12-26T10:00:00Z,1746.13,1701.64,1790.61
0,2025-12-26T09:30:00Z,823.167,798.44,847.893
0,2025-12-26T09:00:00Z,164.167,158.289,170.046
0,2025-12-26T08:30:00Z,0.754872,0.677127,0.832617
0,2025-12-26T08:00:00Z,0,0,0
0,2025-12-26T07:30:00Z,0,0,0
0,2025-12-26T07:00:00Z,0,0,0
0,2025-12-26T06:30:00Z,0,0,0
0,2025-12-26T06:00:00Z,0,0,0
0,2025-12-26T05:30:00Z,0,0,0
0,2025-12-26T05:00:00Z,0,0,0
0,2025-12-26T04:30:00Z,0,0,0
0,2025-12-26T04:00:00Z,0,0,0
0,2025-12-26T03:30:00Z,0,0,0
0,2025-12-26T03:00:00Z,0,0,0
0,2025-12-26T02:30:00Z,0,0,0
0,2025-12-26T02:00:00Z,0,0,0
0,2025-12-26T01:30:00Z,0,0,0
0,2025-12-26T01:00:00Z,0,0,0
0,2025-12-26T00:30:00Z,0,0,0
0,2025-12-26T00:00:00Z,0,0,0
0,2025-12-25T23:30:00Z,0,0,0
0,2025-12-25T23:00:00Z,0,0,0
0,2025-12-25T22:30:00Z,0,0,0
0,2025-12-25T22:00:00Z,0,0,0
0,2025-12-25T21:30:00Z,0,0,0
0,2025-12-25T21:00:00Z,0,0,0
0,2025-12-25T20:30:00Z,0,0,0
0,2025-12-25T20:00:00Z,0,0,0
0,2025-12-25T19:30:00Z,0,0,0
0,2025-12-25T19:00:00Z,0,0,0
0,2025-12-25T18:30:00Z,0,0,0
0,2025-12-25T18:00:00Z,0,0,0
0,2025-12-25T17:30:00Z,0,0,0
0,2025-12-25T17:00:00Z,0,0,0
0,2025-12-25T16:30:00Z,0,0,0
0,2025-12-25T16:00:00Z,61.6485,59.8632,63.4338
0,2025-12-25T15:30:00Z,629.704,613.715,645.694
0,2025-12-25T15:00:00Z,1990.28,1947.79,2032.78
0,2025-12-25T14:30:00Z,3333.51,3272.07,3394.94
0,2025-12-25T14:00:00Z,4585.55,4512.73,4658.38
0,2025-12-25T13:30:00Z,5471,5392.13,5549.87
0,2025-12-25T13:00:00Z,5889.64,5808.72,5970.56
0,2025-12-25T12:30:00Z,5966.81,5883.35,6050.27
0,2025-12-25T12:00:00Z,5778.42,5694.07,5862.77
0,2025-12-25T11:30:00Z,5403.76,5319.98,5487.54
0,2025-12-25T11:00:00Z,4799.94,4720.62,4879.27
0,2025-12-25T10:30:00Z,3873.68,3803.65,3943.71
0,2025-12-25T10:00:00Z,2711.07,2655.67,2766.46
0,2025-12-25T09:30:00Z,1306.29,1274.32,1338.27
0,2025-12-25T09:00:00Z,300.104,291.588,308.62
0,2025-12-25T08:30:00Z,3.56298,3.35234,3.77362
0,2025-12-25T08:00:00Z,0,0,0
0,2025-12-25T07:30:00Z,0,0,0
0,2025-12-25T07:00:00Z,0,0,0
0,2025-12-25T06:30:00Z,0,0,0
0,2025-12-25T06:00:00Z,0,0,0
0,2025-12-25T05:30:00Z,0,0,0
0,2025-12-25T05:00:00Z,0,0,0
0,2025-12-25T04:30:00Z,0,0,0
0,2025-12-25T04:00:00Z,0,0,0
0,2025-12-25T03:30:00Z,0,0,0
0,2025-12-25T03:00:00Z,0,0,0
0,2025-12-25T02:30:00Z,0,0,0
0,2025-12-25T02:00:00Z,0,0,0
0,2025-12-25T01:30:00Z,0,0,0
0,2025-12-25T01:00:00Z,0,0,0
0,2025-12-25T00:30:00Z,0,0,0
0,2025-12-25T00:00:00Z,0,0,0
0,2025-12-24T23:30:00Z,0,0,0
0,2025-12-24T23:00:00Z,0,0,0
0,2025-12-24T22:30:00Z,0,0,0
0,2025-12-24T22:00:00Z,0,0,0
0,2025-12-24T21:30:00Z,0,0,0
0,2025-12-24T21:00:00Z,0,0,0
0,2025-12-24T20:30:00Z,0,0,0
0,2025-12-24T20:00:00Z,0,0,0
0,2025-12-24T19:30:00Z,0,0,0
0,2025-12-24T19:00:00Z,0,0,0
0,2025-12-24T18:30:00Z,0,0,0
0,2025-12-24T18:00:00Z,0,0,0
0,2025-12-24T17:30:00Z,0,0,0
0,2025-12-24T17:00:00Z,0,0,0
0,2025-12-24T16:30:00Z,0,0,0
0,2025-12-24T16:00:00Z,45.7567,44.434,47.0794
0,2025-12-24T15:30:00Z,479.579,468.049,491.108
0,2025-12-24T15:00:00Z,1516.81,1486.43,1547.19
0,2025-12-24T14:30:00Z,2558.62,2513.07,2604.18
0,2025-12-24T14:00:00Z,3231.72,3178.99,3284.46
0,2025-12-24T13:30:00Z,3897.58,3840.57,3954.6
0,2025-12-24T13:00:00Z,4130.03,4071.9,4188.16
0,2025-12-24T12:30:00Z,4311.11,4253.73,4368.48
0,2025-12-24T12:00:00Z,4212.23,4159.25,4265.21
0,2025-12-24T11:30:00Z,3992.66,3940.98,4044.34
0,2025-12-24T11:00:00Z,3509.64,3463.4,3555.87
0,2025-12-24T10:30:00Z,2833.05,2792.79,2873.32
0,2025-12-24T10:00:00Z,2004.82,1972.41,2037.22
0,2025-12-24T09:30:00Z,1054.83,1036.05,1073.62
0,2025-12-24T09:00:00Z,271.054,265.44,276.669
0,2025-12-24T08:30:00Z,4.25859,4.06127,4.45591
0,2025-12-24T08:00:00Z,0,0,0
0,2025-12-24T07:30:00Z,0,0,0
0,2025-12-24T07:00:00Z,0,0,0
0,2025-12-24T06:30:00Z,0,0,0
0,2025-12-24T06:00:00Z,0,0,0
0,2025-12-24T05:30:00Z,0,0,0
0,2025-12-24T05:00:00Z,0,0,0
0,2025-12-24T04:30:00Z,0,0,0
0,2025-12-24T04:00:00Z,0,0,0
0,2025-12-24T03:30:00Z,0,0,0
0,2025-12-24T03:00:00Z,0,0,0
0,2025-12-24T02:30:00Z,0,0,0
0,2025-12-24T02:00:00Z,0,0,0
0,2025-12-24T01:30:00Z,0,0,0
0,2025-12-24T01:00:00Z,0,0,0
0,2025-12-24T00:30:00Z,0,0,0
0,2025-12-24T00:00:00Z,0,0,0
0,2025-12-23T23:30:00Z,0,0,0
0,2025-12-23T23:00:00Z,0,0,0
0,2025-12-23T22:30:00Z,0,0,0
0,2025-12-23T22:00:00Z,0,0,0
0,2025-12-23T21:30:00Z,0,0,0
0,2025-12-23T21:00:00Z,0,0,0
0,2025-12-23T20:30:00Z,0,0,0
0,2025-12-23T20:00:00Z,0,0,0
0,2025-12-23T19:30:00Z,0,0,0
0,2025-12-23T19:00:00Z,0,0,0
0,2025-12-23T18:30:00Z,0,0,0
0,2025-12-23T18:00:00Z,0,0,0
0,2025-12-23T17:30:00Z,0,0,0
0,2025-12-23T17:00:00Z,0,0,0
0,2025-12-23T16:30:00Z,0,0,0
0,2025-12-23T16:00:00Z,0.868424,0.727037,1.00981
0,2025-12-23T15:30:00Z,9.51396,8.66261,10.3653
0,2025-12-23T15:00:00Z,37.6413,35.7297,39.553
0,2025-12-23T14:30:00Z,100.272,97.3377,103.206
0,2025-12-23T14:00:00Z,182.137,177.887,186.388
0,2025-12-23T13:30:00Z,260.248,254.351,266.146
0,2025-12-23T13:00:00Z,324.273,317.682,330.865
0,2025-12-23T12:30:00Z,361.07,353.779,368.361
0,2025-12-23T12:00:00Z,340.765,333.617,347.913
0,2025-12-23T11:30:00Z,361.644,353.194,370.093
0,2025-12-23T11:00:00Z,306.082,298.018,314.146
0,2025-12-23T10:30:00Z,269.784,260.673,278.896
0,2025-12-23T10:00:00Z,161.617,154.693,168.54
0,2025-12-23T09:30:00Z,55.2708,52.1138,58.4278
0,2025-12-23T09:00:00Z,6.42837,5.81857,7.03816
0,2025-12-23T08:30:00Z,0.00218881,0.000401604,0.00397602
0,2025-12-23T08:00:00Z,0,0,0
0,2025-12-23T07:30:00Z,0,0,0
0,2025-12-23T07:00:00Z,0,0,0
0,2025-12-23T06:30:00Z,0,0,0
0,2025-12-23T06:00:00Z,0,0,0
0,2025-12-23T05:30:00Z,0,0,0
0,2025-12-23T05:00:00Z,0,0,0
0,2025-12-23T04:30:00Z,0,0,0
0,2025-12-23T04:00:00Z,0,0,0
0,2025-12-23T03:30:00Z,0,0,0
0,2025-12-23T03:00:00Z,0,0,0
0,2025-12-23T02:30:00Z,0,0,0
0,2025-12-23T02:00:00Z,0,0,0
0,2025-12-23T01:30:00Z,0,0,0
0,2025-12-23T01:00:00Z,0,0,0
0,2025-12-23T00:30:00Z,0,0,0
0,2025-12-23T00:00:00Z,0,0,0
0,2025-12-22T23:30:00Z,0,0,0
0,2025-12-22T23:00:00Z,0,0,0
0,2025-12-22T22:30:00Z,0,0,0
0,2025-12-22T22:00:00Z,0,0,0
0,2025-12-22T21:30:00Z,0,0,0
0,2025-12-22T21:00:00Z,0,0,0
0,2025-12-22T20:30:00Z,0,0,0
0,2025-12-22T20:00:00Z,0,0,0
0,2025-12-22T19:30:00Z,0,0,0
0,2025-12-22T19:00:00Z,0,0,0
0,2025-12-22T18:30:00Z,0,0,0
0,2025-12-22T18:00:00Z,0,0,0
0,2025-12-22T17:30:00Z,0,0,0
0,2025-12-22T17:00:00Z,0,0,0
0,2025-12-22T16:30:00Z,0,0,0
0,2025-12-22T16:00:00Z,8.0916,7.68612,8.49707
0,2025-12-22T15:30:00Z,209.558,205.178,213.938
0,2025-12-22T15:00:00Z,692.107,680.036,704.178
0,2025-12-22T14:30:00Z,1119.92,1102.37,1137.47
0,2025-12-22T14:00:00Z,1608.78,1583.31,1634.25
0,2025-12-22T13:30:00Z,1882.61,1856.29,1908.94
0,2025-12-22T13:00:00Z,2125.13,2097.03,2153.23
0,2025-12-22T12:30:00Z,2512.22,2479.47,2544.98
0,2025-12-22T12:00:00Z,2935.02,2895.61,2974.42
0,2025-12-22T11:30:00Z,2721.06,2683.54,2758.57
0,2025-12-22T11:00:00Z,2317.04,2285.36,2348.71
0,2025-12-22T10:30:00Z,1645.48,1622.85,1668.11
0,2025-12-22T10:00:00Z,981.9,965.861,997.939
0,2025-12-22T09:30:00Z,458.31,449.766,466.854
0,2025-12-22T09:00:00Z,135.046,131.737,138.356
0,2025-12-22T08:30:00Z,2.71659,2.53852,2.89466
0,2025-12-22T08:00:00Z,0,0,0
0,2025-12-22T07:30:00Z,0,0,0
0,2025-12-22T07:00:00Z,0,0,0
0,2025-12-22T06:30:00Z,0,0,0
0,2025-12-22T06:00:00Z,0,0,0
0,2025-12-22T05:30:00Z,0,0,0
0,2025-12-22T05:00:00Z,0,0,0
0,2025-12-22T04:30:00Z,0,0,0
0,2025-12-22T04:00:00Z,0,0,0
0,2025-12-22T03:30:00Z,0,0,0
0,2025-12-22T03:00:00Z,0,0,0
0,2025-12-22T02:30:00Z,0,0,0
0,2025-12-22T02:00:00Z,0,0,0
0,2025-12-22T01:30:00Z,0,0,0
0,2025-12-22T01:00:00Z,0,0,0
0,2025-12-22T00:30:00Z,0,0,0
0,2025-12-22T00:00:00Z,0,0,0
0,2025-12-21T23:30:00Z,0,0,0
0,2025-12-21T23:00:00Z,0,0,0
0,2025-12-21T22:30:00Z,0,0,0
0,2025-12-21T22:00:00Z,0,0,0
0,2025-12-21T21:30:00Z,0,0,0
0,2025-12-21T21:00:00Z,0,0,0
0,2025-12-21T20:30:00Z,0,0,0
0,2025-12-21T20:00:00Z,0,0,0
0,2025-12-21T19:30:00Z,0,0,0
0,2025-12-21T19:00:00Z,0,0,0
0,2025-12-21T18:30:00Z,0,0,0
0,2025-12-21T18:00:00Z,0,0,0
0,2025-12-21T17:30:00Z,0,0,0
0,2025-12-21T17:00:00Z,0,0,0
0,2025-12-21T16:30:00Z,0,0,0
0,2025-12-21T16:00:00Z,0.695257,0.614437,0.776078
0,2025-12-21T15:30:00Z,34.6902,33.5058,35.8745
