"Time Stamp","Time Zone","Name","PTID","Load"
"12/23/2024 00:00:00","EST","CAPITL",61757,1604.1794
"12/23/2024 00:00:00","EST","CENTRL",61754,2104.2107
"12/23/2024 00:00:00","EST","DUNWOD",61760,744.8047
"12/23/2024 00:00:00","EST","GENESE",61753,1184.3024
"12/23/2024 00:00:00","EST","HUD VL",61758,1336.1324
"12/23/2024 00:00:00","EST","LONGIL",61762,2560.2537
"12/23/2024 00:00:00","EST","MHK VL",61756,1161.9624
"12/23/2024 00:00:00","EST","MILLWD",61759,438.6028
"12/23/2024 00:00:00","EST","N.Y.C.",61761,5895.084
"12/23/2024 00:00:00","EST","NORTH",61755,619.4009
"12/23/2024 00:00:00","EST","WEST",61752,1826.4833
"12/23/2024 00:05:00","EST","CAPITL",61757,1607.282
"12/23/2024 00:05:00","EST","CENTRL",61754,2092.512
"12/23/2024 00:05:00","EST","DUNWOD",61760,761.9214
"12/23/2024 00:05:00","EST","GENESE",61753,1179.1532
"12/23/2024 00:05:00","EST","HUD VL",61758,1331.5718
"12/23/2024 00:05:00","EST","LONGIL",61762,2556.9697
"12/23/2024 00:05:00","EST","MHK VL",61756,1154.2087
"12/23/2024 00:05:00","EST","MILLWD",61759,422.8169
"12/23/2024 00:05:00","EST","N.Y.C.",61761,5835.992
"12/23/2024 00:05:00","EST","NORTH",61755,621.2089
"12/23/2024 00:05:00","EST","WEST",61752,1830.8219
"12/23/2024 00:10:00","EST","CAPITL",61757,1593.0093
"12/23/2024 00:10:00","EST","CENTRL",61754,2083.6096
"12/23/2024 00:10:00","EST","DUNWOD",61760,746.3997
"12/23/2024 00:10:00","EST","GENESE",61753,1175.6542
"12/23/2024 00:10:00","EST","HUD VL",61758,1319.1763
"12/23/2024 00:10:00","EST","LONGIL",61762,2513.044
"12/23/2024 00:10:00","EST","MHK VL",61756,1183.8584
"12/23/2024 00:10:00","EST","MILLWD",61759,438.1453
"12/23/2024 00:10:00","EST","N.Y.C.",61761,5835.374
"12/23/2024 00:10:00","EST","NORTH",61755,604.5131
"12/23/2024 00:10:00","EST","WEST",61752,1844.1265
"12/23/2024 00:15:00","EST","CAPITL",61757,1579.7413
"12/23/2024 00:15:00","EST","CENTRL",61754,2068.6672
"12/23/2024 00:15:00","EST","DUNWOD",61760,751.4045
"12/23/2024 00:15:00","EST","GENESE",61753,1171.106
"12/23/2024 00:15:00","EST","HUD VL",61758,1312.0477
"12/23/2024 00:15:00","EST","LONGIL",61762,2504.4434
"12/23/2024 00:15:00","EST","MHK VL",61756,1145.7106
"12/23/2024 00:15:00","EST","MILLWD",61759,442.6911
"12/23/2024 00:15:00","EST","N.Y.C.",61761,5847.808
"12/23/2024 00:15:00","EST","NORTH",61755,620.7062
"12/23/2024 00:15:00","EST","WEST",61752,1817.5498
"12/23/2024 00:20:00","EST","CAPITL",61757,1588.7157
"12/23/2024 00:20:00","EST","CENTRL",61754,2056.2158
"12/23/2024 00:20:00","EST","DUNWOD",61760,748.2234
"12/23/2024 00:20:00","EST","GENESE",61753,1172.2756
"12/23/2024 00:20:00","EST","HUD VL",61758,1324.1493
"12/23/2024 00:20:00","EST","LONGIL",61762,2507.1387
"12/23/2024 00:20:00","EST","MHK VL",61756,1150.5393
"12/23/2024 00:20:00","EST","MILLWD",61759,444.9292
"12/23/2024 00:20:00","EST","N.Y.C.",61761,5826.551
"12/23/2024 00:20:00","EST","NORTH",61755,628.1338
"12/23/2024 00:20:00","EST","WEST",61752,1832.6743
"12/23/2024 00:25:00","EST","CAPITL",61757,1584.1196
"12/23/2024 00:25:00","EST","CENTRL",61754,2083.1284
"12/23/2024 00:25:00","EST","DUNWOD",61760,750.3138
"12/23/2024 00:25:00","EST","GENESE",61753,1175.88
"12/23/2024 00:25:00","EST","HUD VL",61758,1310.7778
"12/23/2024 00:25:00","EST","LONGIL",61762,2490.0715
"12/23/2024 00:25:00","EST","MHK VL",61756,1170.3029
"12/23/2024 00:25:00","EST","MILLWD",61759,442.8963
"12/23/2024 00:25:00","EST","N.Y.C.",61761,5792.523
"12/23/2024 00:25:00","EST","NORTH",61755,598.7025
"12/23/2024 00:25:00","EST","WEST",61752,1813.6222
"12/23/2024 00:30:00","EST","CAPITL",61757,1562.1206
"12/23/2024 00:30:00","EST","CENTRL",61754,2099.3923
"12/23/2024 00:30:00","EST","DUNWOD",61760,746.0193
"12/23/2024 00:30:00","EST","GENESE",61753,1164.6194
"12/23/2024 00:30:00","EST","HUD VL",61758,1323.2224
"12/23/2024 00:30:00","EST","LONGIL",61762,2483.6372
"12/23/2024 00:30:00","EST","MHK VL",61756,1135.4624
"12/23/2024 00:30:00","EST","MILLWD",61759,427.1418
"12/23/2024 00:30:00","EST","N.Y.C.",61761,5788.038
"12/23/2024 00:30:00","EST","NORTH",61755,634.8518
"12/23/2024 00:30:00","EST","WEST",61752,1809.6321
"12/23/2024 00:35:00","EST","CAPITL",61757,1578.2451
"12/23/2024 00:35:00","EST","CENTRL",61754,2092.003
"12/23/2024 00:35:00","EST","DUNWOD",61760,732.7855
"12/23/2024 00:35:00","EST","GENESE",61753,1165.016
"12/23/2024 00:35:00","EST","HUD VL",61758,1339.1917
"12/23/2024 00:35:00","EST","LONGIL",61762,2477.7153
"12/23/2024 00:35:00","EST","MHK VL",61756,1132.0989
"12/23/2024 00:35:00","EST","MILLWD",61759,436.3332
"12/23/2024 00:35:00","EST","N.Y.C.",61761,5766.5264
"12/23/2024 00:35:00","EST","NORTH",61755,632.0636
"12/23/2024 00:35:00","EST","WEST",61752,1808.4844
"12/23/2024 00:40:00","EST","CAPITL",61757,1560.013
"12/23/2024 00:40:00","EST","CENTRL",61754,2068.6514
"12/23/2024 00:40:00","EST","DUNWOD",61760,746.6515
"12/23/2024 00:40:00","EST","GENESE",61753,1163.8151
"12/23/2024 00:40:00","EST","HUD VL",61758,1352.5059
"12/23/2024 00:40:00","EST","LONGIL",61762,2477.505
"12/23/2024 00:40:00","EST","MHK VL",61756,1153.1274
"12/23/2024 00:40:00","EST","MILLWD",61759,429.4408
"12/23/2024 00:40:00","EST","N.Y.C.",61761,5759.283
"12/23/2024 00:40:00","EST","NORTH",61755,617.1718
"12/23/2024 00:40:00","EST","WEST",61752,1794.9865
"12/23/2024 00:42:40","EST","CAPITL",61757,1569.5048
"12/23/2024 00:42:40","EST","CENTRL",61754,2082.0774
"12/23/2024 00:42:40","EST","DUNWOD",61760,844.5507
"12/23/2024 00:42:40","EST","GENESE",61753,1155.5149
"12/23/2024 00:42:40","EST","HUD VL",61758,1335.1458
"12/23/2024 00:42:40","EST","LONGIL",61762,2412.366
"12/23/2024 00:42:40","EST","MHK VL",61756,1126.4869
"12/23/2024 00:42:40","EST","MILLWD",61759,434.0416
"12/23/2024 00:42:40","EST","N.Y.C.",61761,5742.0234
"12/23/2024 00:42:40","EST","NORTH",61755,627.827
"12/23/2024 00:42:40","EST","WEST",61752,1803.0472
"12/23/2024 00:45:00","EST","CAPITL",61757,1570.6394
"12/23/2024 00:45:00","EST","CENTRL",61754,2098.9043
"12/23/2024 00:45:00","EST","DUNWOD",61760,870.7576
"12/23/2024 00:45:00","EST","GENESE",61753,1162.8047
"12/23/2024 00:45:00","EST","HUD VL",61758,1319.9685
"12/23/2024 00:45:00","EST","LONGIL",61762,2319.6562
"12/23/2024 00:45:00","EST","MHK VL",61756,1130.5981
"12/23/2024 00:45:00","EST","MILLWD",61759,414.938
"12/23/2024 00:45:00","EST","N.Y.C.",61761,5707.7285
"12/23/2024 00:45:00","EST","NORTH",61755,631.3305
"12/23/2024 00:45:00","EST","WEST",61752,1791.7065
"12/23/2024 00:47:40","EST","CAPITL",61757,1566.4097
"12/23/2024 00:47:40","EST","CENTRL",61754,2084.127
"12/23/2024 00:47:40","EST","DUNWOD",61760,863.9651
"12/23/2024 00:47:40","EST","GENESE",61753,1150.8317
"12/23/2024 00:47:40","EST","HUD VL",61758,1312.3527
"12/23/2024 00:47:40","EST","LONGIL",61762,2328.1729
"12/23/2024 00:47:40","EST","MHK VL",61756,1143.048
"12/23/2024 00:47:40","EST","MILLWD",61759,432.9255
"12/23/2024 00:47:40","EST","N.Y.C.",61761,5740.0503
"12/23/2024 00:47:40","EST","NORTH",61755,624.154
"12/23/2024 00:47:40","EST","WEST",61752,1798.8846
"12/23/2024 00:50:00","EST","CAPITL",61757,1567.7512
"12/23/2024 00:50:00","EST","CENTRL",61754,2078.7344
"12/23/2024 00:50:00","EST","DUNWOD",61760,731.5884
"12/23/2024 00:50:00","EST","GENESE",61753,1156.3693
"12/23/2024 00:50:00","EST","HUD VL",61758,1315.1318
"12/23/2024 00:50:00","EST","LONGIL",61762,2456.5283
"12/23/2024 00:50:00","EST","MHK VL",61756,1151.9746
"12/23/2024 00:50:00","EST","MILLWD",61759,439.4476
"12/23/2024 00:50:00","EST","N.Y.C.",61761,5722.001
"12/23/2024 00:50:00","EST","NORTH",61755,626.327
"12/23/2024 00:50:00","EST","WEST",61752,1814.3276
"12/23/2024 00:53:10","EST","CAPITL",61757,1555.6333
"12/23/2024 00:53:10","EST","CENTRL",61754,2088.4233
"12/23/2024 00:53:10","EST","DUNWOD",61760,747.471
"12/23/2024 00:53:10","EST","GENESE",61753,1148.1198
"12/23/2024 00:53:10","EST","HUD VL",61758,1293.5101
"12/23/2024 00:53:10","EST","LONGIL",61762,2421.7075
"12/23/2024 00:53:10","EST","MHK VL",61756,1146.8514
"12/23/2024 00:53:10","EST","MILLWD",61759,417.8937
"12/23/2024 00:53:10","EST","N.Y.C.",61761,5693.8633
"12/23/2024 00:53:10","EST","NORTH",61755,622.5145
"12/23/2024 00:53:10","EST","WEST",61752,1815.7819
"12/23/2024 00:55:00","EST","CAPITL",61757,1570.5947
"12/23/2024 00:55:00","EST","CENTRL",61754,2073.964
"12/23/2024 00:55:00","EST","DUNWOD",61760,737.1478
"12/23/2024 00:55:00","EST","GENESE",61753,1163.2151
"12/23/2024 00:55:00","EST","HUD VL",61758,1308.8518
"12/23/2024 00:55:00","EST","LONGIL",61762,2432.3237
"12/23/2024 00:55:00","EST","MHK VL",61756,1150.5393
"12/23/2024 00:55:00","EST","MILLWD",61759,417.8856
"12/23/2024 00:55:00","EST","N.Y.C.",61761,5716.907
"12/23/2024 00:55:00","EST","NORTH",61755,627.2782
"12/23/2024 00:55:00","EST","WEST",61752,1788.4468
"12/23/2024 01:00:00","EST","CAPITL",61757,1560.6147
"12/23/2024 01:00:00","EST","CENTRL",61754,2076.0117
"12/23/2024 01:00:00","EST","DUNWOD",61760,738.1755
"12/23/2024 01:00:00","EST","GENESE",61753,1151.3938
"12/23/2024 01:00:00","EST","HUD VL",61758,1303.9263
"12/23/2024 01:00:00","EST","LONGIL",61762,2421.8384
"12/23/2024 01:00:00","EST","MHK VL",61756,1142.6246
"12/23/2024 01:00:00","EST","MILLWD",61759,423.4045
"12/23/2024 01:00:00","EST","N.Y.C.",61761,5678.9707
"12/23/2024 01:00:00","EST","NORTH",61755,617.8936
"12/23/2024 01:00:00","EST","WEST",61752,1776.7148
"12/23/2024 01:05:00","EST","CAPITL",61757,1573.6726
"12/23/2024 01:05:00","EST","CENTRL",61754,2066.1228
"12/23/2024 01:05:00","EST","DUNWOD",61760,711.2682
"12/23/2024 01:05:00","EST","GENESE",61753,1155.2426
"12/23/2024 01:05:00","EST","HUD VL",61758,1291.0471
