"Time Stamp","Time Zone","Name","PTID","Load"
"12/22/2024 00:00:00","EST","CAPITL",61757,1512.8025
"12/22/2024 00:00:00","EST","CENTRL",61754,2011.4539
"12/22/2024 00:00:00","EST","DUNWOD",61760,722.979
"12/22/2024 00:00:00","EST","GENESE",61753,1138.3096
"12/22/2024 00:00:00","EST","HUD VL",61758,1244.233
"12/22/2024 00:00:00","EST","LONGIL",61762,2440.0562
"12/22/2024 00:00:00","EST","MHK VL",61756,1085.3452
"12/22/2024 00:00:00","EST","MILLWD",61759,405.9721
"12/22/2024 00:00:00","EST","N.Y.C.",61761,5666.201
"12/22/2024 00:00:00","EST","NORTH",61755,738.2693
"12/22/2024 00:00:00","EST","WEST",61752,1792.1082
"12/22/2024 00:05:00","EST","CAPITL",61757,1496.4922
"12/22/2024 00:05:00","EST","CENTRL",61754,1991.1023
"12/22/2024 00:05:00","EST","DUNWOD",61760,715.305
"12/22/2024 00:05:00","EST","GENESE",61753,1144.8987
"12/22/2024 00:05:00","EST","HUD VL",61758,1264.3854
"12/22/2024 00:05:00","EST","LONGIL",61762,2428.2188
"12/22/2024 00:05:00","EST","MHK VL",61756,1087.0037
"12/22/2024 00:05:00","EST","MILLWD",61759,399.9001
"12/22/2024 00:05:00","EST","N.Y.C.",61761,5665.16
"12/22/2024 00:05:00","EST","NORTH",61755,739.6906
"12/22/2024 00:05:00","EST","WEST",61752,1761.5844
"12/22/2024 00:10:00","EST","CAPITL",61757,1483.6797
"12/22/2024 00:10:00","EST","CENTRL",61754,1994.7185
"12/22/2024 00:10:00","EST","DUNWOD",61760,721.7554
"12/22/2024 00:10:00","EST","GENESE",61753,1134.4304
"12/22/2024 00:10:00","EST","HUD VL",61758,1249.1353
"12/22/2024 00:10:00","EST","LONGIL",61762,2400.4504
"12/22/2024 00:10:00","EST","MHK VL",61756,1092.4108
"12/22/2024 00:10:00","EST","MILLWD",61759,399.5302
"12/22/2024 00:10:00","EST","N.Y.C.",61761,5629.326
"12/22/2024 00:10:00","EST","NORTH",61755,682.8594
"12/22/2024 00:10:00","EST","WEST",61752,1788.917
"12/22/2024 00:15:00","EST","CAPITL",61757,1487.5372
"12/22/2024 00:15:00","EST","CENTRL",61754,1998.6426
"12/22/2024 00:15:00","EST","DUNWOD",61760,715.4225
"12/22/2024 00:15:00","EST","GENESE",61753,1131.6559
"12/22/2024 00:15:00","EST","HUD VL",61758,1241.6333
"12/22/2024 00:15:00","EST","LONGIL",61762,2382.4531
"12/22/2024 00:15:00","EST","MHK VL",61756,1089.2976
"12/22/2024 00:15:00","EST","MILLWD",61759,397.1453
"12/22/2024 00:15:00","EST","N.Y.C.",61761,5617.7705
"12/22/2024 00:15:00","EST","NORTH",61755,683.9288
"12/22/2024 00:15:00","EST","WEST",61752,1776.1057
"12/22/2024 00:20:00","EST","CAPITL",61757,1497.9006
"12/22/2024 00:20:00","EST","CENTRL",61754,1996.2942
"12/22/2024 00:20:00","EST","DUNWOD",61760,728.4845
"12/22/2024 00:20:00","EST","GENESE",61753,1130.9923
"12/22/2024 00:20:00","EST","HUD VL",61758,1260.4751
"12/22/2024 00:20:00","EST","LONGIL",61762,2382.8223
"12/22/2024 00:20:00","EST","MHK VL",61756,1087.2314
"12/22/2024 00:20:00","EST","MILLWD",61759,387.3015
"12/22/2024 00:20:00","EST","N.Y.C.",61761,5603.6772
"12/22/2024 00:20:00","EST","NORTH",61755,675.3975
"12/22/2024 00:20:00","EST","WEST",61752,1774.9075
"12/22/2024 00:25:00","EST","CAPITL",61757,1499.4429
"12/22/2024 00:25:00","EST","CENTRL",61754,1998.4536
"12/22/2024 00:25:00","EST","DUNWOD",61760,710.8403
"12/22/2024 00:25:00","EST","GENESE",61753,1131.2571
"12/22/2024 00:25:00","EST","HUD VL",61758,1252.027
