"Time Stamp","Time Zone","Name","PTID","Load"
"12/05/2024 00:00:00","EST","CAPITL",61757,1376.0919
"12/05/2024 00:00:00","EST","CENTRL",61754,1714.1353
"12/05/2024 00:00:00","EST","DUNWOD",61760,598.3106
"12/05/2024 00:00:00","EST","GENESE",61753,1048.1543
"12/05/2024 00:00:00","EST","HUD VL",61758,1080.5474
"12/05/2024 00:00:00","EST","LONGIL",61762,2041.6703
"12/05/2024 00:00:00","EST","MHK VL",61756,899.3183
"12/05/2024 00:00:00","EST","MILLWD",61759,290.7682
"12/05/2024 00:00:00","EST","N.Y.C.",61761,5091.7886
"12/05/2024 00:00:00","EST","NORTH",61755,625.923
"12/05/2024 00:00:00","EST","WEST",61752,1757.2882
"12/05/2024 00:05:00","EST","CAPITL",61757,1415.5181
"12/05/2024 00:05:00","EST","CENTRL",61754,1704.6873
"12/05/2024 00:05:00","EST","DUNWOD",61760,607.6188
"12/05/2024 00:05:00","EST","GENESE",61753,1047.6569
"12/05/2024 00:05:00","EST","HUD VL",61758,1067.8218
"12/05/2024 00:05:00","EST","LONGIL",61762,2024.1913
"12/05/2024 00:05:00","EST","MHK VL",61756,880.2127
"12/05/2024 00:05:00","EST","MILLWD",61759,279.966
"12/05/2024 00:05:00","EST","N.Y.C.",61761,5133.783
"12/05/2024 00:05:00","EST","NORTH",61755,631.4514
"12/05/2024 00:05:00","EST","WEST",61752,1758.5793
"12/05/2024 00:10:00","EST","CAPITL",61757,1398.1152
"12/05/2024 00:10:00","EST","CENTRL",61754,1693.7571
"12/05/2024 00:10:00","EST","DUNWOD",61760,584.9397
"12/05/2024 00:10:00","EST","GENESE",61753,1044.89
"12/05/2024 00:10:00","EST","HUD VL",61758,1080.767
"12/05/2024 00:10:00","EST","LONGIL",61762,2011.8223
"12/05/2024 00:10:00","EST","MHK VL",61756,881.3411
"12/05/2024 00:10:00","EST","MILLWD",61759,316.8313
"12/05/2024 00:10:00","EST","N.Y.C.",61761,5036.172
"12/05/2024 00:10:00","EST","NORTH",61755,615.8486
"12/05/2024 00:10:00","EST","WEST",61752,1738.9705
"12/05/2024 00:15:00","EST","CAPITL",61757,1393.8115
"12/05/2024 00:15:00","EST","CENTRL",61754,1693.9104
"12/05/2024 00:15:00","EST","DUNWOD",61760,598.5603
"12/05/2024 00:15:00","EST","GENESE",61753,1036.1433
"12/05/2024 00:15:00","EST","HUD VL",61758,1078.5579
"12/05/2024 00:15:00","EST","LONGIL",61762,2011.9902
"12/05/2024 00:15:00","EST","MHK VL",61756,885.7614
"12/05/2024 00:15:00","EST","MILLWD",61759,295.1945
"12/05/2024 00:15:00","EST","N.Y.C.",61761,5026.9043
"12/05/2024 00:15:00","EST","NORTH",61755,612.5316
"12/05/2024 00:15:00","EST","WEST",61752,1728.1473
"12/05/2024 00:20:00","EST","CAPITL",61757,1368.4946
"12/05/2024 00:20:00","EST","CENTRL",61754,1694.1091
"12/05/2024 00:20:00","EST","DUNWOD",61760,609.1902
"12/05/2024 00:20:00","EST","GENESE",61753,1030.7808
"12/05/2024 00:20:00","EST","HUD VL",61758,1086.2727
"12/05/2024 00:20:00","EST","LONGIL",61762,1998.3547
"12/05/2024 00:20:00","EST","MHK VL",61756,889.1726
"12/05/2024 00:20:00","EST","MILLWD",61759,288.3382
"12/05/2024 00:20:00","EST","N.Y.C.",61761,4988.328
"12/05/2024 00:20:00","EST","NORTH",61755,617.1893
"12/05/2024 00:20:00","EST","WEST",61752,1693.9954
"12/05/2024 00:25:00","EST","CAPITL",61757,1379.0651
"12/05/2024 00:25:00","EST","CENTRL",61754,1681.8086
"12/05/2024 00:25:00","EST","DUNWOD",61760,610.3385
"12/05/2024 00:25:00","EST","GENESE",61753,1025.5846
"12/05/2024 00:25:00","EST","HUD VL",61758,1063.6143
"12/05/2024 00:25:00","EST","LONGIL",61762,1996.3
"12/05/2024 00:25:00","EST","MHK VL",61756,880.195
"12/05/2024 00:25:00","EST","MILLWD",61759,292.9614
"12/05/2024 00:25:00","EST","N.Y.C.",61761,4960.879
"12/05/2024 00:25:00","EST","NORTH",61755,631.512
