"Time Stamp","Time Zone","Name","PTID","Load"
"12/08/2024 00:00:00","EST","CAPITL",61757,1374.835
"12/08/2024 00:00:00","EST","CENTRL",61754,1733.8735
"12/08/2024 00:00:00","EST","DUNWOD",61760,626.6126
"12/08/2024 00:00:00","EST","GENESE",61753,1044.0148
"12/08/2024 00:00:00","EST","HUD VL",61758,1084.5774
"12/08/2024 00:00:00","EST","LONGIL",61762,2073.1572
"12/08/2024 00:00:00","EST","MHK VL",61756,912.9197
"12/08/2024 00:00:00","EST","MILLWD",61759,315.266
"12/08/2024 00:00:00","EST","N.Y.C.",61761,5101.48
"12/08/2024 00:00:00","EST","NORTH",61755,669.2295
"12/08/2024 00:00:00","EST","WEST",61752,1718.7383
"12/08/2024 00:05:00","EST","CAPITL",61757,1412.3826
"12/08/2024 00:05:00","EST","CENTRL",61754,1715.2517
"12/08/2024 00:05:00","EST","DUNWOD",61760,635.636
"12/08/2024 00:05:00","EST","GENESE",61753,1043.6139
"12/08/2024 00:05:00","EST","HUD VL",61758,1092.1221
"12/08/2024 00:05:00","EST","LONGIL",61762,2048.89
"12/08/2024 00:05:00","EST","MHK VL",61756,902.1955
"12/08/2024 00:05:00","EST","MILLWD",61759,298.8085
"12/08/2024 00:05:00","EST","N.Y.C.",61761,5043.93
"12/08/2024 00:05:00","EST","NORTH",61755,665.0762
"12/08/2024 00:05:00","EST","WEST",61752,1724.8776
"12/08/2024 00:10:00","EST","CAPITL",61757,1382.1035
"12/08/2024 00:10:00","EST","CENTRL",61754,1713.8906
"12/08/2024 00:10:00","EST","DUNWOD",61760,632.7276
"12/08/2024 00:10:00","EST","GENESE",61753,1028.2638
"12/08/2024 00:10:00","EST","HUD VL",61758,1061.8818
"12/08/2024 00:10:00","EST","LONGIL",61762,2025.4348
"12/08/2024 00:10:00","EST","MHK VL",61756,910.4643
"12/08/2024 00:10:00","EST","MILLWD",61759,323.3006
"12/08/2024 00:10:00","EST","N.Y.C.",61761,5042.4766
"12/08/2024 00:10:00","EST","NORTH",61755,664.1285
"12/08/2024 00:10:00","EST","WEST",61752,1718.9756
"12/08/2024 00:15:00","EST","CAPITL",61757,1349.3314
"12/08/2024 00:15:00","EST","CENTRL",61754,1675.3423
"12/08/2024 00:15:00","EST","DUNWOD",61760,637.4507
"12/08/2024 00:15:00","EST","GENESE",61753,1028.2169
"12/08/2024 00:15:00","EST","HUD VL",61758,1054.7322
"12/08/2024 00:15:00","EST","LONGIL",61762,2023.3618
"12/08/2024 00:15:00","EST","MHK VL",61756,900.0297
"12/08/2024 00:15:00","EST","MILLWD",61759,303.0806
"12/08/2024 00:15:00","EST","N.Y.C.",61761,5019.5137
"12/08/2024 00:15:00","EST","NORTH",61755,658.9899
"12/08/2024 00:15:00","EST","WEST",61752,1698.9373
"12/08/2024 00:20:00","EST","CAPITL",61757,1366.3015
"12/08/2024 00:20:00","EST","CENTRL",61754,1681.0371
"12/08/2024 00:20:00","EST","DUNWOD",61760,627.1185
"12/08/2024 00:20:00","EST","GENESE",61753,1024.7449
"12/08/2024 00:20:00","EST","HUD VL",61758,1048.6628
"12/08/2024 00:20:00","EST","LONGIL",61762,2023.2595
"12/08/2024 00:20:00","EST","MHK VL",61756,892.4329
"12/08/2024 00:20:00","EST","MILLWD",61759,320.1976
"12/08/2024 00:20:00","EST","N.Y.C.",61761,5044.4097
"12/08/2024 00:20:00","EST","NORTH",61755,657.7413
"12/08/2024 00:20:00","EST","WEST",61752,1695.9023
"12/08/2024 00:25:00","EST","CAPITL",61757,1363.5608
"12/08/2024 00:25:00","EST","CENTRL",61754,1710.2463
"12/08/2024 00:25:00","EST","DUNWOD",61760,615.8668
"12/08/2024 00:25:00","EST","GENESE",61753,1015.894
"12/08/2024 00:25:00","EST","HUD VL",61758,1074.0471
"12/08/2024 00:25:00","EST","LONGIL",61762,2029.9951
"12/08/2024 00:25:00","EST","MHK VL",61756,883.5783
"12/08/2024 00:25:00","EST","MILLWD",61759,316.0494
"12/08/2024 00:25:00","EST","N.Y.C.",61761,5022.0703
"12/08/2024 00:25:00","EST","NORTH",61755,653.8269
"12/08/2024 00:25:00","EST","WEST",61752,1690.8861
"12/08/2024 00:30:00","EST","CAPITL",61757,1361.0477
"12/08/2024 00:30:00","EST","CENTRL",61754,1712.457
"12/08/2024 00:30:00","EST","DUNWOD",61760,631.6635
"12/08/2024 00:30:00","EST","GENESE",61753,1027.9082
"12/08/2024 00:30:00","EST","HUD VL",61758,1064.2789
"12/08/2024 00:30:00","EST","LONGIL",61762,2007.3845
"12/08/2024 00:30:00","EST","MHK VL",61756,887.6134
"12/08/2024 00:30:00","EST","MILLWD",61759,310.6776
"12/08/2024 00:30:00","EST","N.Y.C.",61761,4970.2695
"12/08/2024 00:30:00","EST","NORTH",61755,659.9108
"12/08/2024 00:30:00","EST","WEST",61752,1681.9606
"12/08/2024 00:35:00","EST","CAPITL",61757,1363.6371
"12/08/2024 00:35:00","EST","CENTRL",61754,1702.2991
"12/08/2024 00:35:00","EST","DUNWOD",61760,621.2495
"12/08/2024 00:35:00","EST","GENESE",61753,1017.9822
"12/08/2024 00:35:00","EST","HUD VL",61758,1061.7999
"12/08/2024 00:35:00","EST","LONGIL",61762,2002.9412
"12/08/2024 00:35:00","EST","MHK VL",61756,894.1361
"12/08/2024 00:35:00","EST","MILLWD",61759,303.3677
"12/08/2024 00:35:00","EST","N.Y.C.",61761,4962.8184
"12/08/2024 00:35:00","EST","NORTH",61755,647.3574
"12/08/2024 00:35:00","EST","WEST",61752,1677.5366
"12/08/2024 00:40:00","EST","CAPITL",61757,1359.3743
"12/08/2024 00:40:00","EST","CENTRL",61754,1712.6506
"12/08/2024 00:40:00","EST","DUNWOD",61760,618.1063
"12/08/2024 00:40:00","EST","GENESE",61753,1012.684
"12/08/2024 00:40:00","EST","HUD VL",61758,1033.8467
"12/08/2024 00:40:00","EST","LONGIL",61762,1991.3755
"12/08/2024 00:40:00","EST","MHK VL",61756,881.081
"12/08/2024 00:40:00","EST","MILLWD",61759,309.0909
"12/08/2024 00:40:00","EST","N.Y.C.",61761,4939.0674
"12/08/2024 00:40:00","EST","NORTH",61755,665.1285
"12/08/2024 00:40:00","EST","WEST",61752,1680.7205
"12/08/2024 00:45:00","EST","CAPITL",61757,1349.5002
"12/08/2024 00:45:00","EST","CENTRL",61754,1707.3599
"12/08/2024 00:45:00","EST","DUNWOD",61760,610.1254
"12/08/2024 00:45:00","EST","GENESE",61753,1006.1404
"12/08/2024 00:45:00","EST","HUD VL",61758,1044.716
"12/08/2024 00:45:00","EST","LONGIL",61762,1977.8005
"12/08/2024 00:45:00","EST","MHK VL",61756,901.2499
"12/08/2024 00:45:00","EST","MILLWD",61759,310.6536
"12/08/2024 00:45:00","EST","N.Y.C.",61761,4934.1074
"12/08/2024 00:45:00","EST","NORTH",61755,659.3325
"12/08/2024 00:45:00","EST","WEST",61752,1686.257
"12/08/2024 00:50:00","EST","CAPITL",61757,1356.5951
"12/08/2024 00:50:00","EST","CENTRL",61754,1691.4797
"12/08/2024 00:50:00","EST","DUNWOD",61760,612.2751
"12/08/2024 00:50:00","EST","GENESE",61753,1009.5547
"12/08/2024 00:50:00","EST","HUD VL",61758,1046.44
"12/08/2024 00:50:00","EST","LONGIL",61762,1961.9089
"12/08/2024 00:50:00","EST","MHK VL",61756,899.9699
"12/08/2024 00:50:00","EST","MILLWD",61759,305.436
"12/08/2024 00:50:00","EST","N.Y.C.",61761,4926.3896
"12/08/2024 00:50:00","EST","NORTH",61755,657.4292
"12/08/2024 00:50:00","EST","WEST",61752,1687.0245
"12/08/2024 00:55:00","EST","CAPITL",61757,1344.1558
"12/08/2024 00:55:00","EST","CENTRL",61754,1687.7737
"12/08/2024 00:55:00","EST","DUNWOD",61760,608.9724
"12/08/2024 00:55:00","EST","GENESE",61753,1001.079
"12/08/2024 00:55:00","EST","HUD VL",61758,1033.0371
"12/08/2024 00:55:00","EST","LONGIL",61762,1953.0054
"12/08/2024 00:55:00","EST","MHK VL",61756,885.2013
"12/08/2024 00:55:00","EST","MILLWD",61759,296.8626
"12/08/2024 00:55:00","EST","N.Y.C.",61761,4893.94
"12/08/2024 00:55:00","EST","NORTH",61755,651.6553
"12/08/2024 00:55:00","EST","WEST",61752,1677.2458
"12/08/2024 01:00:00","EST","CAPITL",61757,1345.4922
