"Time Stamp","Time Zone","Name","PTID","Load"
"12/12/2024 00:00:00","EST","CAPITL",61757,1241.5354
"12/12/2024 00:00:00","EST","CENTRL",61754,1705.0999
"12/12/2024 00:00:00","EST","DUNWOD",61760,570.3037
"12/12/2024 00:00:00","EST","GENESE",61753,1025.2653
"12/12/2024 00:00:00","EST","HUD VL",61758,1008.1015
"12/12/2024 00:00:00","EST","LONGIL",61762,1851.4045
"12/12/2024 00:00:00","EST","MHK VL",61756,846.8378
"12/12/2024 00:00:00","EST","MILLWD",61759,278.8375
"12/12/2024 00:00:00","EST","N.Y.C.",61761,4753.638
"12/12/2024 00:00:00","EST","NORTH",61755,529.8355
"12/12/2024 00:00:00","EST","WEST",61752,1659.2899
"12/12/2024 00:05:00","EST","CAPITL",61757,1217.8
"12/12/2024 00:05:00","EST","CENTRL",61754,1651.9668
"12/12/2024 00:05:00","EST","DUNWOD",61760,575.5324
"12/12/2024 00:05:00","EST","GENESE",61753,1014.1063
"12/12/2024 00:05:00","EST","HUD VL",61758,992.0457
"12/12/2024 00:05:00","EST","LONGIL",61762,1844.9799
"12/12/2024 00:05:00","EST","MHK VL",61756,826.2986
"12/12/2024 00:05:00","EST","MILLWD",61759,278.4343
"12/12/2024 00:05:00","EST","N.Y.C.",61761,4723.813
"12/12/2024 00:05:00","EST","NORTH",61755,548.0504
"12/12/2024 00:05:00","EST","WEST",61752,1689.7717
"12/12/2024 00:10:00","EST","CAPITL",61757,1223.3937
"12/12/2024 00:10:00","EST","CENTRL",61754,1625.8333
"12/12/2024 00:10:00","EST","DUNWOD",61760,568.1201
"12/12/2024 00:10:00","EST","GENESE",61753,1015.7278
"12/12/2024 00:10:00","EST","HUD VL",61758,1003.6906
"12/12/2024 00:10:00","EST","LONGIL",61762,1846.2517
"12/12/2024 00:10:00","EST","MHK VL",61756,843.8477
"12/12/2024 00:10:00","EST","MILLWD",61759,261.1211
"12/12/2024 00:10:00","EST","N.Y.C.",61761,4716.89
"12/12/2024 00:10:00","EST","NORTH",61755,541.5844
"12/12/2024 00:10:00","EST","WEST",61752,1674.8054
"12/12/2024 00:15:00","EST","CAPITL",61757,1204.9691
"12/12/2024 00:15:00","EST","CENTRL",61754,1669.281
"12/12/2024 00:15:00","EST","DUNWOD",61760,572.6981
"12/12/2024 00:15:00","EST","GENESE",61753,1014.5636
"12/12/2024 00:15:00","EST","HUD VL",61758,1023.7225
"12/12/2024 00:15:00","EST","LONGIL",61762,1824.6206
"12/12/2024 00:15:00","EST","MHK VL",61756,846.3357
"12/12/2024 00:15:00","EST","MILLWD",61759,274.2686
"12/12/2024 00:15:00","EST","N.Y.C.",61761,4708.33
"12/12/2024 00:15:00","EST","NORTH",61755,530.1824
"12/12/2024 00:15:00","EST","WEST",61752,1630.5103
"12/12/2024 00:20:00","EST","CAPITL",61757,1202.2723
"12/12/2024 00:20:00","EST","CENTRL",61754,1666.7434
"12/12/2024 00:20:00","EST","DUNWOD",61760,571.1013
"12/12/2024 00:20:00","EST","GENESE",61753,1010.1525
"12/12/2024 00:20:00","EST","HUD VL",61758,1000.4439
"12/12/2024 00:20:00","EST","LONGIL",61762,1832.0205
"12/12/2024 00:20:00","EST","MHK VL",61756,831.7593
"12/12/2024 00:20:00","EST","MILLWD",61759,279.7583
"12/12/2024 00:20:00","EST","N.Y.C.",61761,4683.2856
"12/12/2024 00:20:00","EST","NORTH",61755,518.9024
"12/12/2024 00:20:00","EST","WEST",61752,1677.1678
