"Time Stamp","Time Zone","Name","PTID","Load"
"12/13/2024 00:00:00","EST","CAPITL",61757,1413.0934
"12/13/2024 00:00:00","EST","CENTRL",61754,1927.7378
"12/13/2024 00:00:00","EST","DUNWOD",61760,644.8599
"12/13/2024 00:00:00","EST","GENESE",61753,1134.5015
"12/13/2024 00:00:00","EST","HUD VL",61758,1119.7417
"12/13/2024 00:00:00","EST","LONGIL",61762,2165.818
"12/13/2024 00:00:00","EST","MHK VL",61756,957.3615
"12/13/2024 00:00:00","EST","MILLWD",61759,335.0793
"12/13/2024 00:00:00","EST","N.Y.C.",61761,5283.7607
"12/13/2024 00:00:00","EST","NORTH",61755,723.8448
"12/13/2024 00:00:00","EST","WEST",61752,1819.6892
"12/13/2024 00:05:00","EST","CAPITL",61757,1368.154
"12/13/2024 00:05:00","EST","CENTRL",61754,1908.7087
"12/13/2024 00:05:00","EST","DUNWOD",61760,620.7356
"12/13/2024 00:05:00","EST","GENESE",61753,1132.6143
"12/13/2024 00:05:00","EST","HUD VL",61758,1178.6963
"12/13/2024 00:05:00","EST","LONGIL",61762,2154.4714
"12/13/2024 00:05:00","EST","MHK VL",61756,961.6007
"12/13/2024 00:05:00","EST","MILLWD",61759,343.4759
"12/13/2024 00:05:00","EST","N.Y.C.",61761,5237.8535
"12/13/2024 00:05:00","EST","NORTH",61755,694.8777
"12/13/2024 00:05:00","EST","WEST",61752,1819.2941
"12/13/2024 00:10:00","EST","CAPITL",61757,1382.5009
"12/13/2024 00:10:00","EST","CENTRL",61754,1920.5737
"12/13/2024 00:10:00","EST","DUNWOD",61760,638.5817
"12/13/2024 00:10:00","EST","GENESE",61753,1119.8757
"12/13/2024 00:10:00","EST","HUD VL",61758,1130.2474
"12/13/2024 00:10:00","EST","LONGIL",61762,2159.0444
"12/13/2024 00:10:00","EST","MHK VL",61756,967.4203
"12/13/2024 00:10:00","EST","MILLWD",61759,343.6776
"12/13/2024 00:10:00","EST","N.Y.C.",61761,5225.449
"12/13/2024 00:10:00","EST","NORTH",61755,707.394
"12/13/2024 00:10:00","EST","WEST",61752,1797.8164
"12/13/2024 00:15:00","EST","CAPITL",61757,1379.616
"12/13/2024 00:15:00","EST","CENTRL",61754,1880.7639
"12/13/2024 00:15:00","EST","DUNWOD",61760,645.4904
"12/13/2024 00:15:00","EST","GENESE",61753,1116.5945
