"Time Stamp","Time Zone","Name","PTID","Load"
"12/11/2024 00:00:00","EST","CAPITL",61757,1287.0247
"12/11/2024 00:00:00","EST","CENTRL",61754,1635.5464
"12/11/2024 00:00:00","EST","DUNWOD",61760,569.389
"12/11/2024 00:00:00","EST","GENESE",61753,953.0026
"12/11/2024 00:00:00","EST","HUD VL",61758,989.8074
"12/11/2024 00:00:00","EST","LONGIL",61762,1842.5813
"12/11/2024 00:00:00","EST","MHK VL",61756,779.3727
"12/11/2024 00:00:00","EST","MILLWD",61759,276.4497
"12/11/2024 00:00:00","EST","N.Y.C.",61761,4736.791
"12/11/2024 00:00:00","EST","NORTH",61755,573.5332
"12/11/2024 00:00:00","EST","WEST",61752,1623.6758
"12/11/2024 00:05:00","EST","CAPITL",61757,1292.5574
"12/11/2024 00:05:00","EST","CENTRL",61754,1649.0464
"12/11/2024 00:05:00","EST","DUNWOD",61760,588.4752
"12/11/2024 00:05:00","EST","GENESE",61753,956.6141
"12/11/2024 00:05:00","EST","HUD VL",61758,965.0358
"12/11/2024 00:05:00","EST","LONGIL",61762,1844.5006
"12/11/2024 00:05:00","EST","MHK VL",61756,771.1365
"12/11/2024 00:05:00","EST","MILLWD",61759,264.858
"12/11/2024 00:05:00","EST","N.Y.C.",61761,4719.701
"12/11/2024 00:05:00","EST","NORTH",61755,597.4143
"12/11/2024 00:05:00","EST","WEST",61752,1626.0587
"12/11/2024 00:10:00","EST","CAPITL",61757,1260.6462
"12/11/2024 00:10:00","EST","CENTRL",61754,1646.6028
"12/11/2024 00:10:00","EST","DUNWOD",61760,583.1732
"12/11/2024 00:10:00","EST","GENESE",61753,955.1168
"12/11/2024 00:10:00","EST","HUD VL",61758,967.145
"12/11/2024 00:10:00","EST","LONGIL",61762,1840.9265
"12/11/2024 00:10:00","EST","MHK VL",61756,765.1242
"12/11/2024 00:10:00","EST","MILLWD",61759,281.2703
"12/11/2024 00:10:00","EST","N.Y.C.",61761,4682.6133
"12/11/2024 00:10:00","EST","NORTH",61755,585.7773
"12/11/2024 00:10:00","EST","WEST",61752,1615.5422
"12/11/2024 00:15:00","EST","CAPITL",61757,1256.638
"12/11/2024 00:15:00","EST","CENTRL",61754,1604.949
"12/11/2024 00:15:00","EST","DUNWOD",61760,584.5709
"12/11/2024 00:15:00","EST","GENESE",61753,947.6861
"12/11/2024 00:15:00","EST","HUD VL",61758,980.8508
"12/11/2024 00:15:00","EST","LONGIL",61762,1805.1915
"12/11/2024 00:15:00","EST","MHK VL",61756,770.2856
"12/11/2024 00:15:00","EST","MILLWD",61759,272.5684
"12/11/2024 00:15:00","EST","N.Y.C.",61761,4673.3354
"12/11/2024 00:15:00","EST","NORTH",61755,565.5309
"12/11/2024 00:15:00","EST","WEST",61752,1621.0879
"12/11/2024 00:20:00","EST","CAPITL",61757,1260.377
"12/11/2024 00:20:00","EST","CENTRL",61754,1586.0898
"12/11/2024 00:20:00","EST","DUNWOD",61760,568.1943
"12/11/2024 00:20:00","EST","GENESE",61753,947.5916
"12/11/2024 00:20:00","EST","HUD VL",61758,968.8138
"12/11/2024 00:20:00","EST","LONGIL",61762,1797.0715
"12/11/2024 00:20:00","EST","MHK VL",61756,770.6692
"12/11/2024 00:20:00","EST","MILLWD",61759,272.2641
"12/11/2024 00:20:00","EST","N.Y.C.",61761,4659.8564
"12/11/2024 00:20:00","EST","NORTH",61755,568.5512
"12/11/2024 00:20:00","EST","WEST",61752,1613.0906
"12/11/2024 00:25:00","EST","CAPITL",61757,1261.5504
"12/11/2024 00:25:00","EST","CENTRL",61754,1621.2585
"12/11/2024 00:25:00","EST","DUNWOD",61760,560.9882
"12/11/2024 00:25:00","EST","GENESE",61753,940.1975
"12/11/2024 00:25:00","EST","HUD VL",61758,980.4121
"12/11/2024 00:25:00","EST","LONGIL",61762,1791.3419
"12/11/2024 00:25:00","EST","MHK VL",61756,774.2243
"12/11/2024 00:25:00","EST","MILLWD",61759,276.699
"12/11/2024 00:25:00","EST","N.Y.C.",61761,4610.1587
"12/11/2024 00:25:00","EST","NORTH",61755,566.6068
"12/11/2024 00:25:00","EST","WEST",61752,1622.3163
"12/11/2024 00:30:00","EST","CAPITL",61757,1270.1497
"12/11/2024 00:30:00","EST","CENTRL",61754,1618.9971
"12/11/2024 00:30:00","EST","DUNWOD",61760,565.3834
"12/11/2024 00:30:00","EST","GENESE",61753,938.3765
"12/11/2024 00:30:00","EST","HUD VL",61758,965.3385
"12/11/2024 00:30:00","EST","LONGIL",61762,1777.7141
"12/11/2024 00:30:00","EST","MHK VL",61756,734.0897
"12/11/2024 00:30:00","EST","MILLWD",61759,267.9535
"12/11/2024 00:30:00","EST","N.Y.C.",61761,4598.745
"12/11/2024 00:30:00","EST","NORTH",61755,581.9717
"12/11/2024 00:30:00","EST","WEST",61752,1620.5864
"12/11/2024 00:35:00","EST","CAPITL",61757,1252.3907
"12/11/2024 00:35:00","EST","CENTRL",61754,1604.4106
"12/11/2024 00:35:00","EST","DUNWOD",61760,560.7344
"12/11/2024 00:35:00","EST","GENESE",61753,933.9548
"12/11/2024 00:35:00","EST","HUD VL",61758,975.4458
"12/11/2024 00:35:00","EST","LONGIL",61762,1777.2905
