"Time Stamp","Time Zone","Name","PTID","Load"
"12/20/2024 00:00:00","EST","CAPITL",61757,1343.8424
"12/20/2024 00:00:00","EST","CENTRL",61754,1803.2781
"12/20/2024 00:00:00","EST","DUNWOD",61760,607.7727
"12/20/2024 00:00:00","EST","GENESE",61753,1058.8838
"12/20/2024 00:00:00","EST","HUD VL",61758,1068.9353
"12/20/2024 00:00:00","EST","LONGIL",61762,2060.5815
"12/20/2024 00:00:00","EST","MHK VL",61756,914.3868
"12/20/2024 00:00:00","EST","MILLWD",61759,288.6317
"12/20/2024 00:00:00","EST","N.Y.C.",61761,5007.718
"12/20/2024 00:00:00","EST","NORTH",61755,665.279
"12/20/2024 00:00:00","EST","WEST",61752,1768.8728
"12/20/2024 00:05:00","EST","CAPITL",61757,1335.2952
"12/20/2024 00:05:00","EST","CENTRL",61754,1754.815
"12/20/2024 00:05:00","EST","DUNWOD",61760,598.9108
"12/20/2024 00:05:00","EST","GENESE",61753,1057.0828
"12/20/2024 00:05:00","EST","HUD VL",61758,1073.8816
"12/20/2024 00:05:00","EST","LONGIL",61762,2049.4055
"12/20/2024 00:05:00","EST","MHK VL",61756,923.721
"12/20/2024 00:05:00","EST","MILLWD",61759,304.2567
"12/20/2024 00:05:00","EST","N.Y.C.",61761,4979.839
"12/20/2024 00:05:00","EST","NORTH",61755,664.2564
"12/20/2024 00:05:00","EST","WEST",61752,1775.8567
"12/20/2024 00:10:00","EST","CAPITL",61757,1325.6697
"12/20/2024 00:10:00","EST","CENTRL",61754,1787.7676
"12/20/2024 00:10:00","EST","DUNWOD",61760,608.3165
"12/20/2024 00:10:00","EST","GENESE",61753,1046.3933
"12/20/2024 00:10:00","EST","HUD VL",61758,1074.8428
"12/20/2024 00:10:00","EST","LONGIL",61762,2039.5137
"12/20/2024 00:10:00","EST","MHK VL",61756,920.0286
"12/20/2024 00:10:00","EST","MILLWD",61759,298.7827
"12/20/2024 00:10:00","EST","N.Y.C.",61761,4953.744
"12/20/2024 00:10:00","EST","NORTH",61755,662.2466
"12/20/2024 00:10:00","EST","WEST",61752,1768.7347
"12/20/2024 00:15:00","EST","CAPITL",61757,1331.6248
"12/20/2024 00:15:00","EST","CENTRL",61754,1784.7927
"12/20/2024 00:15:00","EST","DUNWOD",61760,609.8792
"12/20/2024 00:15:00","EST","GENESE",61753,1050.718
"12/20/2024 00:15:00","EST","HUD VL",61758,1088.2411
"12/20/2024 00:15:00","EST","LONGIL",61762,2035.5122
"12/20/2024 00:15:00","EST","MHK VL",61756,901.8811
"12/20/2024 00:15:00","EST","MILLWD",61759,301.2654
"12/20/2024 00:15:00","EST","N.Y.C.",61761,4941.1113
"12/20/2024 00:15:00","EST","NORTH",61755,672.1024
"12/20/2024 00:15:00","EST","WEST",61752,1747.7848
"12/20/2024 00:20:00","EST","CAPITL",61757,1349.197
"12/20/2024 00:20:00","EST","CENTRL",61754,1772.3245
"12/20/2024 00:20:00","EST","DUNWOD",61760,602.9116
"12/20/2024 00:20:00","EST","GENESE",61753,1047.4705
"12/20/2024 00:20:00","EST","HUD VL",61758,1053.6528
"12/20/2024 00:20:00","EST","LONGIL",61762,2035.6887
"12/20/2024 00:20:00","EST","MHK VL",61756,908.7099
"12/20/2024 00:20:00","EST","MILLWD",61759,308.1663
"12/20/2024 00:20:00","EST","N.Y.C.",61761,4894.1396
"12/20/2024 00:20:00","EST","NORTH",61755,670.4729
"12/20/2024 00:20:00","EST","WEST",61752,1766.8572
"12/20/2024 00:25:00","EST","CAPITL",61757,1328.8815
"12/20/2024 00:25:00","EST","CENTRL",61754,1785.4978
"12/20/2024 00:25:00","EST","DUNWOD",61760,618.4719
"12/20/2024 00:25:00","EST","GENESE",61753,1044.6898
"12/20/2024 00:25:00","EST","HUD VL",61758,1076.0978
"12/20/2024 00:25:00","EST","LONGIL",61762,2004.0886
"12/20/2024 00:25:00","EST","MHK VL",61756,904.2482
"12/20/2024 00:25:00","EST","MILLWD",61759,290.2897
"12/20/2024 00:25:00","EST","N.Y.C.",61761,4883.6313
"12/20/2024 00:25:00","EST","NORTH",61755,668.0155
"12/20/2024 00:25:00","EST","WEST",61752,1780.532
"12/20/2024 00:30:00","EST","CAPITL",61757,1325.1768
"12/20/2024 00:30:00","EST","CENTRL",61754,1777.9292
"12/20/2024 00:30:00","EST","DUNWOD",61760,607.299
"12/20/2024 00:30:00","EST","GENESE",61753,1043.796
"12/20/2024 00:30:00","EST","HUD VL",61758,1056.6573
"12/20/2024 00:30:00","EST","LONGIL",61762,2005.3423
"12/20/2024 00:30:00","EST","MHK VL",61756,904.4988
"12/20/2024 00:30:00","EST","MILLWD",61759,292.8494
"12/20/2024 00:30:00","EST","N.Y.C.",61761,4860.118
"12/20/2024 00:30:00","EST","NORTH",61755,663.9125
"12/20/2024 00:30:00","EST","WEST",61752,1765.3833
"12/20/2024 00:35:00","EST","CAPITL",61757,1323.7612
"12/20/2024 00:35:00","EST","CENTRL",61754,1744.053
"12/20/2024 00:35:00","EST","DUNWOD",61760,604.0447
"12/20/2024 00:35:00","EST","GENESE",61753,1038.4961
"12/20/2024 00:35:00","EST","HUD VL",61758,1067.3221
"12/20/2024 00:35:00","EST","LONGIL",61762,2000.3942
"12/20/2024 00:35:00","EST","MHK VL",61756,900.6323
"12/20/2024 00:35:00","EST","MILLWD",61759,293.5001
"12/20/2024 00:35:00","EST","N.Y.C.",61761,4834.612
"12/20/2024 00:35:00","EST","NORTH",61755,657.79
"12/20/2024 00:35:00","EST","WEST",61752,1746.1757
"12/20/2024 00:40:00","EST","CAPITL",61757,1311.0637
"12/20/2024 00:40:00","EST","CENTRL",61754,1749.1841
"12/20/2024 00:40:00","EST","DUNWOD",61760,599.5935
"12/20/2024 00:40:00","EST","GENESE",61753,1041.4082
"12/20/2024 00:40:00","EST","HUD VL",61758,1081.5952
"12/20/2024 00:40:00","EST","LONGIL",61762,1991.3215
"12/20/2024 00:40:00","EST","MHK VL",61756,888.6375
"12/20/2024 00:40:00","EST","MILLWD",61759,290.7149
"12/20/2024 00:40:00","EST","N.Y.C.",61761,4813.1436
"12/20/2024 00:40:00","EST","NORTH",61755,673.2634
"12/20/2024 00:40:00","EST","WEST",61752,1740.7909
"12/20/2024 00:45:00","EST","CAPITL",61757,1302.9749
"12/20/2024 00:45:00","EST","CENTRL",61754,1744.2844
"12/20/2024 00:45:00","EST","DUNWOD",61760,610.7028
"12/20/2024 00:45:00","EST","GENESE",61753,1032.2671
"12/20/2024 00:45:00","EST","HUD VL",61758,1042.785
"12/20/2024 00:45:00","EST","LONGIL",61762,1971.3431
"12/20/2024 00:45:00","EST","MHK VL",61756,900.0299
"12/20/2024 00:45:00","EST","MILLWD",61759,280.775
"12/20/2024 00:45:00","EST","N.Y.C.",61761,4800.3745
"12/20/2024 00:45:00","EST","NORTH",61755,652.3507
"12/20/2024 00:45:00","EST","WEST",61752,1746.144
"12/20/2024 00:50:00","EST","CAPITL",61757,1305.0159
"12/20/2024 00:50:00","EST","CENTRL",61754,1742.4341
"12/20/2024 00:50:00","EST","DUNWOD",61760,594.5723
"12/20/2024 00:50:00","EST","GENESE",61753,1030.1344
"12/20/2024 00:50:00","EST","HUD VL",61758,1030.4814
"12/20/2024 00:50:00","EST","LONGIL",61762,1962.0406
"12/20/2024 00:50:00","EST","MHK VL",61756,895.6786
"12/20/2024 00:50:00","EST","MILLWD",61759,296.5394
"12/20/2024 00:50:00","EST","N.Y.C.",61761,4795.3643
"12/20/2024 00:50:00","EST","NORTH",61755,661.0418
"12/20/2024 00:50:00","EST","WEST",61752,1748.084
"12/20/2024 00:55:00","EST","CAPITL",61757,1313.2485
"12/20/2024 00:55:00","EST","CENTRL",61754,1776.2671
"12/20/2024 00:55:00","EST","DUNWOD",61760,600.2553
"12/20/2024 00:55:00","EST","GENESE",61753,1029.7151
"12/20/2024 00:55:00","EST","HUD VL",61758,1045.2031
"12/20/2024 00:55:00","EST","LONGIL",61762,1953.7795
"12/20/2024 00:55:00","EST","MHK VL",61756,882.6594
